
######## global 0x09E38920: 77 disp32 cands, 74 verified insns
  0x046CC1A1  fn 0x046CC180..0x046CC1C9 [read ] mov rax, qword ptr [rip + 0x576c788]
  0x048AD85C  fn 0x048AD84D..0x048AD9CE [read ] mov rax, qword ptr [rip + 0x558b0cd]
  0x0496F627  fn 0x0496F605..0x0496F64B [read ] mov rax, qword ptr [rip + 0x54c9302]
  0x0497070F  fn 0x04970680..0x04970789 [read ] mov rax, qword ptr [rip + 0x54c821a]
  0x04BCEE8B  fn 0x04BCED90..0x04BCF570 [read ] mov rax, qword ptr [rip + 0x5269a9e]
  0x04BCF601  fn 0x04BCF5E7..0x04BCF674 [read ] mov rax, qword ptr [rip + 0x5269328]
  0x04C06934  fn 0x04C068BB..0x04C06966 [read ] mov rax, qword ptr [rip + 0x5231ff5]
  0x04C06B31  fn 0x04C06A6B..0x04C06B52 [read ] mov rax, qword ptr [rip + 0x5231df8]
  0x04C07A75  fn 0x04C07A40..0x04C07AF3 [read ] mov rax, qword ptr [rip + 0x5230eb4]
  0x04C07BD7  fn 0x04C07B00..0x04C07C1B [read ] mov rax, qword ptr [rip + 0x5230d52]
  0x04C47C22  fn 0x04C47C00..0x04C47D0D [read ] mov rax, qword ptr [rip + 0x51f0d07]
  0x04C47C62  fn 0x04C47C00..0x04C47D0D [read ] mov rax, qword ptr [rip + 0x51f0cc7]
  0x04C47CA2  fn 0x04C47C00..0x04C47D0D [read ] mov rax, qword ptr [rip + 0x51f0c87]
  0x04C64B47  fn 0x04C64A70..0x04C64B9A [read ] mov rax, qword ptr [rip + 0x51d3de2]
  0x04C9338D  fn 0x04C92DE7..0x04C93486 [read ] mov rax, qword ptr [rip + 0x51a559c]
  0x04C93872  fn 0x04C937A0..0x04C9392D [read ] mov rax, qword ptr [rip + 0x51a50b7]
  0x04CA75B1  fn 0x04CA7530..0x04CA75FB [read ] mov rax, qword ptr [rip + 0x5191378]
  0x04FBB327  fn 0x04FBB2A4..0x04FBB351 [read ] mov rax, qword ptr [rip + 0x4e7d602]
  0x04FE4B0A  fn 0x04FE4AB0..0x04FE4C11 [read ] mov rax, qword ptr [rip + 0x4e53e1f]
  0x04FE4B8E  fn 0x04FE4AB0..0x04FE4C11 [read ] mov rax, qword ptr [rip + 0x4e53d9b]
  0x04FE4C64  fn 0x04FE4C11..0x04FE4CF5 [read ] mov rax, qword ptr [rip + 0x4e53cc5]
  0x051B19B8  fn 0x051B1950..0x051B19E8 [read ] mov rax, qword ptr [rip + 0x4c86f71]
  0x051B1A5C  fn 0x051B19F0..0x051B1ADA [read ] mov rax, qword ptr [rip + 0x4c86ecd]
  0x051B5AB6  fn 0x051B5990..0x051B5AE5 [read ] mov rcx, qword ptr [rip + 0x4c82e73]
  0x0523BDB4  fn 0x0523B65D..0x0523BED4 [read ] mov rax, qword ptr [rip + 0x4bfcb75]
  0x05504DAE  fn 0x05504DA1..0x05504DF0 [read ] mov rax, qword ptr [rip + 0x4933b7b]
  0x055099D9  fn 0x05509850..0x05509A5E [read ] mov rax, qword ptr [rip + 0x492ef50]
  0x05509EA6  fn 0x05509E53..0x05509F46 [read ] mov rax, qword ptr [rip + 0x492ea83]
  0x0561D546  fn 0x0561D520..0x0561D575 [read ] mov rax, qword ptr [rip + 0x481b3e3]
  0x0562A825  fn 0x0562A7A0..0x0562A897 [read ] mov rax, qword ptr [rip + 0x480e104]
  0x056E5AC1  fn 0x056E5965..0x056E5D27 [read ] mov rax, qword ptr [rip + 0x4752e68]
  0x0571093B  fn 0x05710915..0x05710961 [read ] mov rax, qword ptr [rip + 0x4727fee]
  0x05710BE9  fn 0x05710AD2..0x05710C7D [read ] mov rax, qword ptr [rip + 0x4727d40]
  0x05710D24  fn 0x05710CA0..0x05710EC0 [read ] mov rax, qword ptr [rip + 0x4727c05]
  0x0572B4F6  fn 0x0572B416..0x0572B72E [read ] mov rax, qword ptr [rip + 0x470d433]
  0x057379B1  fn 0x0573798B..0x05737A29 [read ] mov rax, qword ptr [rip + 0x4700f78]
  0x05B8E828  fn 0x05B8E6B6..0x05B8E8D1 [read ] mov rax, qword ptr [rip + 0x42aa101]
  0x05B8E92B  fn 0x05B8E8D1..0x05B8E9DD [read ] mov rax, qword ptr [rip + 0x42a9ffe]
  0x05BE5E3F  fn 0x05BE5E32..0x05BE5E7E [read ] mov rax, qword ptr [rip + 0x4252aea]
  0x05C065EA  fn 0x05C064CF..0x05C0666F [read ] mov rax, qword ptr [rip + 0x423233f]
  0x05C068F7  fn 0x05C06700..0x05C06C32 [read ] mov rax, qword ptr [rip + 0x4232032]
  0x05C06AB5  fn 0x05C06700..0x05C06C32 [read ] mov rax, qword ptr [rip + 0x4231e74]
  0x05C06AF1  fn 0x05C06700..0x05C06C32 [read ] mov rax, qword ptr [rip + 0x4231e38]
  0x05C06B4F  fn 0x05C06700..0x05C06C32 [read ] mov rax, qword ptr [rip + 0x4231dda]
  0x05F7E7D1  fn 0x05F7E7B0..0x05F7E8B3 [read ] mov rax, qword ptr [rip + 0x3eba158]
  0x0605DC71  fn 0x0605DB3F..0x0605DE03 [read ] mov rax, qword ptr [rip + 0x3ddacb8]
  0x0605E801  fn 0x0605E7E0..0x0605E875 [read ] mov rax, qword ptr [rip + 0x3dda128]
  0x067A75EE  fn 0x067A7580..0x067A764D [read ] mov rax, qword ptr [rip + 0x369133b]
  0x067F9B12  fn 0x067F9A30..0x067F9BBC [read ] mov rax, qword ptr [rip + 0x363ee17]
  0x067F9B4B  fn 0x067F9A30..0x067F9BBC [read ] mov rax, qword ptr [rip + 0x363edde]
  0x067FA8D5  fn 0x067FA860..0x067FA9AC [read ] mov rax, qword ptr [rip + 0x363e054]
  0x067FA90B  fn 0x067FA860..0x067FA9AC [read ] mov rax, qword ptr [rip + 0x363e01e]
  0x0680338A  fn 0x06803330..0x06803465 [read ] mov rax, qword ptr [rip + 0x363559f]
  0x068033BD  fn 0x06803330..0x06803465 [read ] mov rax, qword ptr [rip + 0x363556c]
  0x0680E417  fn 0x0680E34C..0x0680E443 [read ] mov rax, qword ptr [rip + 0x362a512]
  0x0680E6B6  fn 0x0680E582..0x0680E750 [read ] mov rax, qword ptr [rip + 0x362a273]
  0x068159E7  fn 0x06815990..0x06815A7F [read ] mov rax, qword ptr [rip + 0x3622f42]
  0x068537FC  fn 0x06853734..0x06853878 [read ] mov rax, qword ptr [rip + 0x35e512d]
  0x06854624  fn 0x0685460A..0x068547A4 [read ] mov rax, qword ptr [rip + 0x35e4305]
  0x06859976  fn 0x06859930..0x068599E2 [read ] mov rax, qword ptr [rip + 0x35defb3]
  0x068F905A  fn 0x068F9020..0x068F90D8 [read ] mov rax, qword ptr [rip + 0x353f8cf]
  0x068F9311  fn 0x068F9277..0x068F9498 [read ] mov rax, qword ptr [rip + 0x353f618]
  0x06A48C33  fn 0x06A48B7C..0x06A48CEE [read ] mov rax, qword ptr [rip + 0x33efcf6]
  0x06A48E1D  fn 0x06A48DA0..0x06A48F5C [read ] mov rax, qword ptr [rip + 0x33efb0c]
  0x06A4C5BC  fn 0x06A4C486..0x06A4CBA9 [read ] mov rax, qword ptr [rip + 0x33ec36d]
  0x06A51815  fn 0x06A516F0..0x06A51844 [read ] mov rcx, qword ptr [rip + 0x33e7114]
  0x06AB7137  fn 0x06AB711F..0x06AB7158 [read ] mov rax, qword ptr [rip + 0x33817f2]
  0x06AB72FD  fn 0x06AB72E5..0x06AB731E [read ] mov rax, qword ptr [rip + 0x338162c]
  0x06AB7B52  fn 0x06AB7AE0..0x06AB7BC5 [read ] mov rax, qword ptr [rip + 0x3380dd7]
  0x06AB7C97  fn 0x06AB7C8C..0x06AB7CE9 [read ] mov rax, qword ptr [rip + 0x3380c92]

######## global 0x09E38944: 679 disp32 cands, 660 verified insns
  0x011B6DA9  fn 0x011B6D90..0x011B6E00 [read ] cmp eax, dword ptr [rip + 0x8c81b95]
  0x011B80D1  fn 0x011B80A5..0x011B846C [read ] cmp eax, dword ptr [rip + 0x8c8086d]
  0x011B810C  fn 0x011B80A5..0x011B846C [read ] cmp eax, dword ptr [rip + 0x8c80832]
  0x011B81D8  fn 0x011B80A5..0x011B846C [read ] cmp eax, dword ptr [rip + 0x8c80766]
  0x011B831E  fn 0x011B80A5..0x011B846C [read ] cmp eax, dword ptr [rip + 0x8c80620]
  0x011BE85C  fn 0x011BE770..0x011BE90D [read ] cmp eax, dword ptr [rip + 0x8c7a0e2]
  0x011C735D  fn 0x011C72D8..0x011C73DF [read ] cmp eax, dword ptr [rip + 0x8c715e1]
  0x011C74C5  fn 0x011C745F..0x011C7549 [read ] cmp eax, dword ptr [rip + 0x8c71479]
  0x011C9AC8  fn 0x011C9AAA..0x011C9B17 [read ] cmp eax, dword ptr [rip + 0x8c6ee76]
  0x011C9CF6  fn 0x011C9B30..0x011C9D6E [read ] cmp eax, dword ptr [rip + 0x8c6ec48]
  0x011CC050  fn 0x011CC000..0x011CC1F2 [read ] cmp r9d, dword ptr [rip + 0x8c6c8ed]
  0x011CC08A  fn 0x011CC000..0x011CC1F2 [read ] cmp r9d, dword ptr [rip + 0x8c6c8b3]
  0x011CC100  fn 0x011CC000..0x011CC1F2 [read ] cmp ecx, dword ptr [rip + 0x8c6c83e]
  0x011D31EE  fn 0x011D31E2..0x011D32A0 [read ] cmp eax, dword ptr [rip + 0x8c65750]
  0x011DBEB3  fn 0x011DBCB0..0x011DBF99 [read ] cmp eax, dword ptr [rip + 0x8c5ca8b]
  0x011DC9EF  fn 0x011DC47B..0x011DCB5C [read ] cmp ecx, dword ptr [rip + 0x8c5bf4f]
  0x011DCF93  fn 0x011DCDCA..0x011DD017 [read ] cmp eax, dword ptr [rip + 0x8c5b9ab]
  0x011DF45D  fn 0x011DF418..0x011DF4F6 [read ] cmp eax, dword ptr [rip + 0x8c594e1]
  0x011E1C4F  fn 0x011E1B97..0x011E1CBD [read ] cmp eax, dword ptr [rip + 0x8c56cef]
  0x011E1CC0  fn 0x011E1CBD..0x011E1E74 [read ] cmp ecx, dword ptr [rip + 0x8c56c7e]
  0x011E1D24  fn 0x011E1CBD..0x011E1E74 [read ] cmp eax, dword ptr [rip + 0x8c56c1a]
  0x011EB7C2  fn 0x011EB770..0x011EB8C2 [read ] cmp ecx, dword ptr [rip + 0x8c4d17c]
  0x011F9B06  fn 0x011F9A97..0x011F9B16 [read ] cmp eax, dword ptr [rip + 0x8c3ee38]
  0x01202B69  fn 0x01202B40..0x01202BD3 [read ] cmp ecx, dword ptr [rip + 0x8c35dd5]
  0x01202F9A  fn 0x01202F8C..0x0120302B [read ] mov r8d, dword ptr [rip + 0x8c359a3]
  0x01203019  fn 0x01202F8C..0x0120302B [read ] mov r8d, dword ptr [rip + 0x8c35924]
  0x01203103  fn 0x01203086..0x0120313F [read ] cmp eax, dword ptr [rip + 0x8c3583b]
  0x01203AB6  fn 0x01203A70..0x01203C6E [read ] cmp ecx, dword ptr [rip + 0x8c34e88]
  0x01203B70  fn 0x01203A70..0x01203C6E [read ] cmp ecx, dword ptr [rip + 0x8c34dce]
  0x01203BED  fn 0x01203A70..0x01203C6E [read ] cmp ecx, dword ptr [rip + 0x8c34d51]
  0x01205932  fn 0x01205770..0x01205C1B [read ] cmp ecx, dword ptr [rip + 0x8c3300c]
  0x0120599D  fn 0x01205770..0x01205C1B [read ] cmp eax, dword ptr [rip + 0x8c32fa1]
  0x01205AF6  fn 0x01205770..0x01205C1B [read ] cmp eax, dword ptr [rip + 0x8c32e48]
  0x01205B40  fn 0x01205770..0x01205C1B [read ] cmp eax, dword ptr [rip + 0x8c32dfe]
  0x01206728  fn 0x01206244..0x012068B1 [read ] cmp ecx, dword ptr [rip + 0x8c32216]
  0x01206812  fn 0x01206244..0x012068B1 [read ] cmp eax, dword ptr [rip + 0x8c3212c]
  0x0120687D  fn 0x01206244..0x012068B1 [read ] cmp ecx, dword ptr [rip + 0x8c320c1]
  0x012095A6  fn 0x012094F0..0x012095E0 [read ] cmp eax, dword ptr [rip + 0x8c2f398]
  0x0120C14C  fn 0x0120C044..0x0120C735 [read ] cmp ecx, dword ptr [rip + 0x8c2c7f2]
  0x0120E708  fn 0x0120E690..0x0120E77B [read ] cmp eax, dword ptr [rip + 0x8c2a236]
  0x0120EE7C  fn 0x0120ECD5..0x0120EF49 [read ] mov edx, dword ptr [rip + 0x8c29ac2]
  0x0120F08D  fn 0x0120F070..0x0120F0D5 [read ] cmp eax, dword ptr [rip + 0x8c298b1]
  0x0120F12A  fn 0x0120F0D5..0x0120F208 [read ] cmp eax, dword ptr [rip + 0x8c29814]
  0x0120F1C8  fn 0x0120F0D5..0x0120F208 [read ] cmp eax, dword ptr [rip + 0x8c29776]
  0x012107E0  fn 0x01210452..0x01211919 [read ] cmp eax, dword ptr [rip + 0x8c2815e]
  0x01210816  fn 0x01210452..0x01211919 [read ] cmp eax, dword ptr [rip + 0x8c28128]
  0x0121374D  fn 0x01213720..0x0121383B [read ] cmp eax, dword ptr [rip + 0x8c251f1]
  0x01215D41  fn 0x01215CB0..0x0121614E [read ] cmp ebx, dword ptr [rip + 0x8c22bfd]
  0x01215E5B  fn 0x01215CB0..0x0121614E [read ] cmp eax, dword ptr [rip + 0x8c22ae3]
  0x0121671F  fn 0x01216710..0x01216772 [read ] mov r8d, dword ptr [rip + 0x8c2221e]
  0x0121683C  fn 0x01216772..0x01216862 [read ] mov r8d, dword ptr [rip + 0x8c22101]
  0x0121783A  fn 0x01217817..0x012178DA [read ] cmp eax, dword ptr [rip + 0x8c21104]
  0x0121794E  fn 0x012178DA..0x012179FA [read ] cmp eax, dword ptr [rip + 0x8c20ff0]
  0x01217A67  fn 0x01217A24..0x01217B03 [read ] cmp eax, dword ptr [rip + 0x8c20ed7]
  0x01217B27  fn 0x01217B10..0x01217C03 [read ] mov r9d, dword ptr [rip + 0x8c20e16]
  0x01217BD2  fn 0x01217B10..0x01217C03 [read ] mov r9d, dword ptr [rip + 0x8c20d6b]
  0x01217EA2  fn 0x01217C03..0x01217EC9 [read ] mov r9d, dword ptr [rip + 0x8c20a9b]
  0x0121E957  fn 0x0121E940..0x0121E970 [read ] mov r8, qword ptr [rip + 0x8c19fe6]
  0x0121EA06  fn 0x0121E970..0x0121EA4D [read ] mov r8, qword ptr [rip + 0x8c19f37]
  0x0121EA86  fn 0x0121EA60..0x0121EBDD [read ] cmp eax, dword ptr [rip + 0x8c19eb8]
  0x01223DC9  fn 0x01223C88..0x01223EDD [read ] cmp eax, dword ptr [rip + 0x8c14b75]
  0x0122542A  fn 0x01225400..0x01225472 [read ] cmp r8d, dword ptr [rip + 0x8c13513]
  0x012328D7  fn 0x01232830..0x01232938 [read ] cmp ecx, dword ptr [rip + 0x8c06067]
  0x01235250  fn 0x0123521D..0x012352DD [read ] cmp ecx, dword ptr [rip + 0x8c036ee]
  0x01235434  fn 0x01235336..0x012354C3 [read ] cmp eax, dword ptr [rip + 0x8c0350a]
  0x012355AF  fn 0x01235510..0x012356B0 [read ] cmp edx, dword ptr [rip + 0x8c0338f]
  0x0123840C  fn 0x01238360..0x0123845B [read ] cmp eax, dword ptr [rip + 0x8c00532]
  0x01250ADB  fn 0x01250A40..0x01250D55 [read ] mov r8d, dword ptr [rip + 0x8be7e62]
  0x01257DE7  fn 0x01257D90..0x01257E21 [read ] cmp eax, dword ptr [rip + 0x8be0b57]
  0x01257E88  fn 0x01257E30..0x01257ED5 [read ] cmp eax, dword ptr [rip + 0x8be0ab6]
  0x01258F9C  fn 0x01258F70..0x0125901C [read ] mov eax, dword ptr [rip + 0x8bdf9a2]
  0x0125916D  fn 0x01259020..0x01259371 [read ] mov r8d, dword ptr [rip + 0x8bdf7d0]
  0x0125A1BA  fn 0x0125A096..0x0125A1F2 [read ] mov eax, dword ptr [rip + 0x8bde784]
  0x0125BEC7  fn 0x0125B660..0x0125C310 [read ] cmp eax, dword ptr [rip + 0x8bdca77]
  0x0125BF76  fn 0x0125B660..0x0125C310 [read ] cmp eax, dword ptr [rip + 0x8bdc9c8]
  0x0125C9D7  fn 0x0125C310..0x0125CDF8 [read ] cmp eax, dword ptr [rip + 0x8bdbf67]
  0x0125CA87  fn 0x0125C310..0x0125CDF8 [read ] cmp eax, dword ptr [rip + 0x8bdbeb7]
  0x0125D4D7  fn 0x0125CE00..0x0125D920 [read ] cmp eax, dword ptr [rip + 0x8bdb467]
  0x0125D587  fn 0x0125CE00..0x0125D920 [read ] cmp eax, dword ptr [rip + 0x8bdb3b7]
  0x0125E1BB  fn 0x0125D920..0x0125E6B0 [read ] cmp eax, dword ptr [rip + 0x8bda783]
  0x0125E270  fn 0x0125D920..0x0125E6B0 [read ] cmp eax, dword ptr [rip + 0x8bda6ce]
  0x0125EF37  fn 0x0125E6B0..0x0125F450 [read ] cmp eax, dword ptr [rip + 0x8bd9a07]
  0x0125EFE7  fn 0x0125E6B0..0x0125F450 [read ] cmp eax, dword ptr [rip + 0x8bd9957]
  0x0125FCB7  fn 0x0125F450..0x012600D8 [read ] cmp eax, dword ptr [rip + 0x8bd8c87]
  0x0125FD66  fn 0x0125F450..0x012600D8 [read ] cmp eax, dword ptr [rip + 0x8bd8bd8]
  0x012607DB  fn 0x012600E0..0x01260CC8 [read ] cmp eax, dword ptr [rip + 0x8bd8163]
  0x01260890  fn 0x012600E0..0x01260CC8 [read ] cmp eax, dword ptr [rip + 0x8bd80ae]
  0x012613B7  fn 0x01260CD0..0x012618D0 [read ] cmp eax, dword ptr [rip + 0x8bd7587]
  0x01261468  fn 0x01260CD0..0x012618D0 [read ] cmp eax, dword ptr [rip + 0x8bd74d6]
  0x01261FD1  fn 0x012618D0..0x01262324 [read ] cmp eax, dword ptr [rip + 0x8bd696d]
  0x01262082  fn 0x012618D0..0x01262324 [read ] cmp eax, dword ptr [rip + 0x8bd68bc]
  0x01262832  fn 0x01262330..0x01262B80 [read ] cmp eax, dword ptr [rip + 0x8bd610c]
  0x012628E4  fn 0x01262330..0x01262B80 [read ] cmp eax, dword ptr [rip + 0x8bd605a]
  0x01263082  fn 0x01262B80..0x012633D0 [read ] cmp eax, dword ptr [rip + 0x8bd58bc]
  0x01263134  fn 0x01262B80..0x012633D0 [read ] cmp eax, dword ptr [rip + 0x8bd580a]
  0x01263AD1  fn 0x012633D0..0x01263E24 [read ] cmp eax, dword ptr [rip + 0x8bd4e6d]
  0x01263B82  fn 0x012633D0..0x01263E24 [read ] cmp eax, dword ptr [rip + 0x8bd4dbc]
  0x012A9CEF  fn 0x012A9CD0..0x012A9D06 [read ] sub eax, dword ptr [rip + 0x8b8ec4f]
  0x012AC571  fn 0x012AC180..0x012AD8F1 [read ] cmp eax, dword ptr [rip + 0x8b8c3cd]
  0x012B123D  fn 0x012B1170..0x012B134F [read ] cmp eax, dword ptr [rip + 0x8b87701]
  0x012B128F  fn 0x012B1170..0x012B134F [read ] cmp eax, dword ptr [rip + 0x8b876af]
  0x012B1E8B  fn 0x012B1E30..0x012B1F31 [read ] cmp eax, dword ptr [rip + 0x8b86ab3]
  0x012B3C89  fn 0x012B37B2..0x012B3D0A [read ] cmp ecx, dword ptr [rip + 0x8b84cb5]
  0x012BC286  fn 0x012BC260..0x012BC309 [read ] cmp ecx, dword ptr [rip + 0x8b7c6b8]
  0x012BDB03  fn 0x012BCF10..0x012BDCFA [read ] cmp eax, dword ptr [rip + 0x8b7ae3b]
  0x012BDB54  fn 0x012BCF10..0x012BDCFA [read ] cmp ecx, dword ptr [rip + 0x8b7adea]
  0x012C1FD8  fn 0x012C1F50..0x012C2017 [read ] cmp eax, dword ptr [rip + 0x8b76966]
  0x012C2109  fn 0x012C2020..0x012C215A [read ] cmp eax, dword ptr [rip + 0x8b76835]
  0x012C33EB  fn 0x012C33B0..0x012C3460 [read ] cmp eax, dword ptr [rip + 0x8b75553]
  0x012C39CA  fn 0x012C3990..0x012C3A2E [read ] cmp eax, dword ptr [rip + 0x8b74f74]
  0x012C42F8  fn 0x012C40B0..0x012C462E [read ] cmp ecx, dword ptr [rip + 0x8b74646]
  0x012C7D15  fn 0x012C7D06..0x012C7D83 [read ] cmp eax, dword ptr [rip + 0x8b70c29]
  0x012C84E4  fn 0x012C84D0..0x012C852E [read ] cmp eax, dword ptr [rip + 0x8b7045a]
  0x012CB0AC  fn 0x012CB060..0x012CB10B [read ] cmp eax, dword ptr [rip + 0x8b6d892]
  0x012D3891  fn 0x012D3871..0x012D3978 [read ] cmp ecx, dword ptr [rip + 0x8b650ad]
  0x012D3961  fn 0x012D3871..0x012D3978 [read ] mov r8d, dword ptr [rip + 0x8b64fdc]
  0x012D3ADB  fn 0x012D39A9..0x012D3B2B [read ] mov r8d, dword ptr [rip + 0x8b64e62]
  0x012D3B4D  fn 0x012D3B30..0x012D3B62 [read ] mov r8d, dword ptr [rip + 0x8b64df0]
  0x012D3C0F  fn 0x012D3B62..0x012D3C9C [read ] mov r8d, dword ptr [rip + 0x8b64d2e]
  0x012D3D06  fn 0x012D3CE5..0x012D3D50 [read ] mov r8, qword ptr [rip + 0x8b64c37]
  0x012D3D5C  fn 0x012D3D50..0x012D3DA9 [read ] mov r8, qword ptr [rip + 0x8b64be1]
  0x012D3E6F  fn 0x012D3DB0..0x012D3F8B [read ] cmp eax, dword ptr [rip + 0x8b64acf]
  0x012D4021  fn 0x012D3F90..0x012D40E5 [read ] cmp eax, dword ptr [rip + 0x8b6491d]
  0x012EC989  fn 0x012EC960..0x012EC9E2 [read ] cmp eax, dword ptr [rip + 0x8b4bfb5]
  0x012F5517  fn 0x012F5420..0x012F55A0 [read ] mov r8d, dword ptr [rip + 0x8b43426]
  0x012FB117  fn 0x012FB050..0x012FBA27 [read ] cmp ecx, dword ptr [rip + 0x8b3d827]
  0x012FD60C  fn 0x012FD160..0x012FD808 [read ] cmp eax, dword ptr [rip + 0x8b3b332]
  0x012FD680  fn 0x012FD160..0x012FD808 [read ] cmp eax, dword ptr [rip + 0x8b3b2be]
  0x012FDCBC  fn 0x012FD810..0x012FDEB8 [read ] cmp eax, dword ptr [rip + 0x8b3ac82]
  0x012FDD30  fn 0x012FD810..0x012FDEB8 [read ] cmp eax, dword ptr [rip + 0x8b3ac0e]
  0x0130DF34  fn 0x0130DCF0..0x0130DF76 [read ] cmp ebx, dword ptr [rip + 0x8b2aa0a]
  0x0131EC4B  fn 0x0131EBD0..0x0131F408 [read ] cmp ecx, dword ptr [rip + 0x8b19cf3]
  0x0131FB13  fn 0x0131FB00..0x0131FB52 [read ] cmp esi, dword ptr [rip + 0x8b18e2b]
  0x0131FDF9  fn 0x0131FC20..0x0131FF5E [read ] cmp eax, dword ptr [rip + 0x8b18b45]
  0x01321615  fn 0x01321540..0x01321644 [read ] cmp ecx, dword ptr [rip + 0x8b17329]
  0x01321C70  fn 0x01321B60..0x01321CA2 [read ] cmp eax, dword ptr [rip + 0x8b16cce]
  0x01327262  fn 0x013270E0..0x01327310 [read ] cmp edi, dword ptr [rip + 0x8b116dc]
  0x01327358  fn 0x0132733C..0x013273CA [read ] cmp ebx, dword ptr [rip + 0x8b115e6]
  0x013278DF  fn 0x013278B1..0x0132791B [read ] cmp ebx, dword ptr [rip + 0x8b1105f]
  0x0132FD21  fn 0x0132FCCB..0x0132FEB2 [read ] cmp edi, dword ptr [rip + 0x8b08c1d]
  0x0132FF41  fn 0x0132FEC0..0x01330775 [read ] cmp edi, dword ptr [rip + 0x8b089fd]
  0x0133024D  fn 0x0132FEC0..0x01330775 [read ] cmp ebx, dword ptr [rip + 0x8b086f1]
  0x01330E50  fn 0x01330D10..0x013317B2 [read ] cmp r12d, dword ptr [rip + 0x8b07aed]
  0x01330E7D  fn 0x01330D10..0x013317B2 [read ] mov edi, dword ptr [rip + 0x8b07ac1]
  0x01330FE4  fn 0x01330D10..0x013317B2 [read ] mov eax, dword ptr [rip + 0x8b0795a]
  0x0133105E  fn 0x01330D10..0x013317B2 [read ] movsxd rcx, dword ptr [rip + 0x8b078df]
  0x01331327  fn 0x01330D10..0x013317B2 [read ] cmp r12d, dword ptr [rip + 0x8b07616]
  0x01331354  fn 0x01330D10..0x013317B2 [read ] mov edi, dword ptr [rip + 0x8b075ea]
  0x013314BE  fn 0x01330D10..0x013317B2 [read ] mov eax, dword ptr [rip + 0x8b07480]
  0x01331538  fn 0x01330D10..0x013317B2 [read ] movsxd rcx, dword ptr [rip + 0x8b07405]
  0x01332139  fn 0x01331FC0..0x013329EC [read ] cmp ebx, dword ptr [rip + 0x8b06805]
  0x013321CA  fn 0x01331FC0..0x013329EC [read ] cmp ebx, dword ptr [rip + 0x8b06774]
  0x013325F5  fn 0x01331FC0..0x013329EC [read ] cmp eax, dword ptr [rip + 0x8b06349]
  0x0133268E  fn 0x01331FC0..0x013329EC [read ] cmp ebx, dword ptr [rip + 0x8b062b0]
  0x013326F9  fn 0x01331FC0..0x013329EC [read ] cmp eax, dword ptr [rip + 0x8b06245]
  0x0133278E  fn 0x01331FC0..0x013329EC [read ] cmp ebx, dword ptr [rip + 0x8b061b0]
  0x01333005  fn 0x013329F0..0x01333318 [read ] cmp eax, dword ptr [rip + 0x8b05939]
  0x01333080  fn 0x013329F0..0x01333318 [read ] cmp eax, dword ptr [rip + 0x8b058be]
  0x01333935  fn 0x01333320..0x01333C48 [read ] cmp eax, dword ptr [rip + 0x8b05009]
  0x013339B0  fn 0x01333320..0x01333C48 [read ] cmp eax, dword ptr [rip + 0x8b04f8e]
  0x013573A2  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8ae159c]
  0x013575AD  fn 0x01357280..0x01358E20 [read ] cmp ecx, dword ptr [rip + 0x8ae1391]
  0x0135771D  fn 0x01357280..0x01358E20 [read ] cmp ebx, dword ptr [rip + 0x8ae1221]
  0x01357928  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8ae1016]
  0x01357B37  fn 0x01357280..0x01358E20 [read ] cmp ecx, dword ptr [rip + 0x8ae0e07]
  0x01357C6C  fn 0x01357280..0x01358E20 [read ] cmp ebx, dword ptr [rip + 0x8ae0cd2]
  0x01357EB7  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8ae0a87]
  0x01358016  fn 0x01357280..0x01358E20 [read ] cmp ecx, dword ptr [rip + 0x8ae0928]
  0x013580C3  fn 0x01357280..0x01358E20 [read ] cmp ecx, dword ptr [rip + 0x8ae087b]
  0x013581F8  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8ae0746]
  0x01358349  fn 0x01357280..0x01358E20 [read ] cmp ecx, dword ptr [rip + 0x8ae05f5]
  0x013583F4  fn 0x01357280..0x01358E20 [read ] cmp ecx, dword ptr [rip + 0x8ae054a]
  0x013586B8  fn 0x01357280..0x01358E20 [read ] mov r9d, dword ptr [rip + 0x8ae0285]
  0x01358845  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8ae00f9]
  0x013588D8  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8ae0066]
  0x013589EB  fn 0x01357280..0x01358E20 [read ] mov r9d, dword ptr [rip + 0x8adff52]
  0x01358B89  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8adfdb5]
  0x01358C21  fn 0x01357280..0x01358E20 [read ] cmp eax, dword ptr [rip + 0x8adfd1d]
  0x0135A363  fn 0x0135A35B..0x0135A415 [read ] cmp ecx, dword ptr [rip + 0x8ade5db]
  0x0135A57A  fn 0x0135A56B..0x0135A62A [read ] cmp edi, dword ptr [rip + 0x8ade3c4]
  0x0135C10A  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc834]
  0x0135C1AB  fn 0x0135C0D9..0x0135CA47 [read ] cmp eax, dword ptr [rip + 0x8adc793]
