owner,func,flags_hex,flags,params_rva,outer_rva
?0x4b73c80,DiscordClientMessageUpdatedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43f10,0x04b73c80
?0x4b73c80,DiscordClientNoAudioInputCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43550,0x04b73c80
?0x4b73c80,DiscordClientNoAudioInputCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43590,0x04b73c80
?0x4b73c80,DiscordClientOnStatusChangedDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b44050,0x04b73c80
?0x4b73c80,DiscordClientOnStatusChangedMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44090,0x04b73c80
?0x4b73c80,DiscordClientOpenConnectedGamesSettingsInDiscordCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43fd0,0x04b73c80
?0x4b73c80,DiscordClientOpenConnectedGamesSettingsInDiscordCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44010,0x04b73c80
?0x4b73c80,DiscordClientOpenMessageInDiscordCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43cd0,0x04b73c80
?0x4b73c80,DiscordClientOpenMessageInDiscordCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43d10,0x04b73c80
?0x4b73c80,DiscordClientProvisionalUserMergeRequiredCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43c50,0x04b73c80
?0x4b73c80,DiscordClientProvisionalUserMergeRequiredCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43c90,0x04b73c80
?0x4b73c80,DiscordClientRelationshipCreatedCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b44a50,0x04b73c80
?0x4b73c80,DiscordClientRelationshipCreatedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44a90,0x04b73c80
?0x4b73c80,DiscordClientRelationshipDeletedCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b44ad0,0x04b73c80
?0x4b73c80,DiscordClientRelationshipDeletedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44b10,0x04b73c80
?0x4b73c80,DiscordClientSendActivityInviteCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b446d0,0x04b73c80
?0x4b73c80,DiscordClientSendActivityInviteCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44710,0x04b73c80
?0x4b73c80,DiscordClientSendFriendRequestCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b449d0,0x04b73c80
?0x4b73c80,DiscordClientSendFriendRequestCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44a10,0x04b73c80
?0x4b73c80,DiscordClientSendUserMessageCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43d50,0x04b73c80
?0x4b73c80,DiscordClientSendUserMessageCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43d90,0x04b73c80
?0x4b73c80,DiscordClientSetInputDeviceCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b434d0,0x04b73c80
?0x4b73c80,DiscordClientSetInputDeviceCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43510,0x04b73c80
?0x4b73c80,DiscordClientSetOutputDeviceCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b435d0,0x04b73c80
?0x4b73c80,DiscordClientSetOutputDeviceCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43610,0x04b73c80
?0x4b73c80,DiscordClientTokenExchangeCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b438d0,0x04b73c80
?0x4b73c80,DiscordClientTokenExchangeCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43910,0x04b73c80
?0x4b73c80,DiscordClientTokenExpirationCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b439d0,0x04b73c80
?0x4b73c80,DiscordClientTokenExpirationCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43a10,0x04b73c80
?0x4b73c80,DiscordClientUpdateProvisionalAccountDisplayNameCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43a50,0x04b73c80
?0x4b73c80,DiscordClientUpdateProvisionalAccountDisplayNameCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43a90,0x04b73c80
?0x4b73c80,DiscordClientUpdateRelationshipCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b44950,0x04b73c80
?0x4b73c80,DiscordClientUpdateRelationshipCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44990,0x04b73c80
?0x4b73c80,DiscordClientUpdateRichPresenceCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b448d0,0x04b73c80
?0x4b73c80,DiscordClientUpdateRichPresenceCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44910,0x04b73c80
?0x4b73c80,DiscordClientUpdateStatusCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b44850,0x04b73c80
?0x4b73c80,DiscordClientUpdateStatusCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44890,0x04b73c80
?0x4b73c80,DiscordClientUpdateTokenCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43ad0,0x04b73c80
?0x4b73c80,DiscordClientUpdateTokenCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43b10,0x04b73c80
?0x4b73c80,DiscordClientUserAudioCapturedCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43750,0x04b73c80
?0x4b73c80,DiscordClientUserAudioCapturedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43790,0x04b73c80
?0x4b73c80,DiscordClientUserAudioReceivedCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b436d0,0x04b73c80
?0x4b73c80,DiscordClientUserAudioReceivedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43710,0x04b73c80
?0x4b73c80,DiscordClientUserUpdatedCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b44bd0,0x04b73c80
?0x4b73c80,DiscordClientUserUpdatedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b44c10,0x04b73c80
?0x4b73c80,DiscordClientVoiceParticipantChangedCallbackDynamic__DelegateSignature,0x00120000,Public|Delegate,0x09b43650,0x04b73c80
?0x4b73c80,DiscordClientVoiceParticipantChangedCallbackMulticast__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b43690,0x04b73c80
?0x4bc00f0,AgonesErrorDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53180,0x04bc00f0
?0x4bc00f0,AllocateDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b531c0,0x04bc00f0
?0x4bc00f0,ConnectedDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b53580,0x04bc00f0
?0x4bc00f0,GameServerDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53200,0x04bc00f0
?0x4bc00f0,GetConnectedPlayersDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53240,0x04bc00f0
?0x4bc00f0,GetPlayerCapacityDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53280,0x04bc00f0
?0x4bc00f0,GetPlayerCountDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b532c0,0x04bc00f0
?0x4bc00f0,HealthDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53300,0x04bc00f0
?0x4bc00f0,IsPlayerConnectedDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53340,0x04bc00f0
?0x4bc00f0,PlayerConnectDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53380,0x04bc00f0
?0x4bc00f0,PlayerDisconnectDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b533c0,0x04bc00f0
?0x4bc00f0,ReadyDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53400,0x04bc00f0
?0x4bc00f0,ReserveDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53440,0x04bc00f0
?0x4bc00f0,SetAnnotationDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53480,0x04bc00f0
?0x4bc00f0,SetLabelDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b534c0,0x04bc00f0
?0x4bc00f0,SetPlayerCapacityDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53500,0x04bc00f0
?0x4bc00f0,ShutdownDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b53540,0x04bc00f0
?0x4bcc250,EnhancedInputActionHandlerDynamicSignature__DelegateSignature,0x00120000,Public|Delegate,0x09b55990,0x04bcc250
?0x4bcc250,InputDebugKeyHandlerDynamicSignature__DelegateSignature,0x00120000,Public|Delegate,0x09b55950,0x04bcc250
?0x4c00300,InputMethodChangedDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b58720,0x04c00300
?0x4c0a620,ActionBarUpdated__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b61500,0x04c0a620
?0x4c0a620,CommonActionCommited__DelegateSignature,0x00120000,Public|Delegate,0x09b58d90,0x04c0a620
?0x4c0a620,CommonActionCompleteSingle__DelegateSignature,0x00120000,Public|Delegate,0x09b58dd0,0x04c0a620
?0x4c0a620,CommonActionComplete__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b58e10,0x04c0a620
?0x4c0a620,CommonActionProgressSingle__DelegateSignature,0x00120000,Public|Delegate,0x09b58e50,0x04c0a620
?0x4c0a620,CommonActionProgress__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b58e90,0x04c0a620
?0x4c0a620,CommonButtonBaseClicked__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b5a640,0x04c0a620
?0x4c0a620,CommonSelectedStateChangedBase__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b5a600,0x04c0a620
?0x4c0a620,HardwareVisibilityTagsChangedDynamicEvent__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b5fad0,0x04c0a620
?0x4c0a620,OnActiveIndexChangedDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b59930,0x04c0a620
?0x4c0a620,OnCurrentPageIndexChanged__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b60220,0x04c0a620
?0x4c0a620,OnItemClicked__DelegateSignature,0x00120000,Public|Delegate,0x09b5fa50,0x04c0a620
?0x4c0a620,OnItemSelected__DelegateSignature,0x00120000,Public|Delegate,0x09b5fa90,0x04c0a620
?0x4c0a620,OnLoadGuardStateChangedDynamic__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b5d380,0x04c0a620
?0x4c0a620,OnRotatedWithDirection__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b5dcd0,0x04c0a620
?0x4c0a620,OnRotated__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b5dc90,0x04c0a620
?0x4c0a620,OnSelectionCleared__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b60990,0x04c0a620
?0x4c0a620,OnWidgetActivationChanged__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b59370,0x04c0a620
?0x4c0a620,SimpleButtonBaseGroupDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b60950,0x04c0a620
?0x4f1d3c0,OnDynamicMeshModifiedBP__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b69f10,0x04f1d3c0
?0x5158090,OnAkBankCallback__DelegateSignature,0x00120000,Public|Delegate,0x09b854c0,0x05158090
?0x5158090,OnAkPostEventCallback__DelegateSignature,0x00120000,Public|Delegate,0x09b85480,0x05158090
?0x5158090,OnSetCurrentAudioCultureCallback__DelegateSignature,0x00120000,Public|Delegate,0x09b85500,0x05158090
?0x5158090,PostEventAsyncOutputPin__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b87390,0x05158090
?0x5158090,PostEventAtLocationAsyncOutputPin__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b874e0,0x05158090
?0x51b1d40,FlipbookFinishedPlaySignature__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09b87e00,0x051b1d40
?0x51ff8d0,ActorInitStateChangedBPDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09b8b8a0,0x051ff8d0
?0x5a8a680,RigVMPeformUserWorkflowDynamicDelegate__DelegateSignature,0x00120000,Public|Delegate,0x09c51f30,0x05a8a680
?0x5b909b0,ControlRigComponentDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09c60440,0x05b909b0
?0x5b909b0,RigHierarchyModifiedDynamicEvent__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09c59250,0x05b909b0
?0x5da6c90,DelegateULowEntryExtendedStandardLibraryCompareObjects__DelegateSignature,0x00120000,Public|Delegate,0x09c77640,0x05da6c90
?0x5dcb3b0,ActorFractureSignature__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09c7add0,0x05dcb3b0
?0x5dcb3b0,ComponentFractureSignature__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09c7ae10,0x05dcb3b0
?0x6972d30,OnAudioInputDevicesObtained__DelegateSignature,0x00120000,Public|Delegate,0x09cadc50,0x06972d30
?0x6ab6510,FetchImageDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09cb5a30,0x06ab6510
?0x6ab6510,FetchImageFinishedDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09cb5b30,0x06ab6510
?0x6ab6510,ImageCacheDelegate__DelegateSignature,0x00130000,MulticastDelegate|Public|Delegate,0x09cb5d40,0x06ab6510
AAIController,ClaimTaskResource,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10840,0x045cdca0
AAIController,GetAIPerceptionComponent,0x14020401,Final|Native|Public|BlueprintCallable|BlueprintPure,0x09b10880,0x045cdca0
AAIController,GetDeprecatedActionsComponent,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b108c0,0x045cdca0
AAIController,GetFocalPoint,0x54820403,Final|RequiredAPI|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b10900,0x045cdca0
AAIController,GetFocalPointOnActor,0x54820402,RequiredAPI|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b10940,0x045cdca0
AAIController,GetFocusActor,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b10980,0x045cdca0
AAIController,GetImmediateMoveDestination,0x54820403,Final|RequiredAPI|Native|Public|HasDefaults|BlueprintCallable|BlueprintPure|Const,0x09b109c0,0x045cdca0
AAIController,GetMoveStatus,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b10a00,0x045cdca0
AAIController,GetPathFollowingComponent,0x54020401,Final|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b10a40,0x045cdca0
AAIController,HasPartialPath,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09b10a80,0x045cdca0
AAIController,K2_ClearFocus,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10ac0,0x045cdca0
AAIController,K2_SetFocalPoint,0x04820403,Final|RequiredAPI|Native|Public|HasDefaults|BlueprintCallable,0x09b10b00,0x045cdca0
AAIController,K2_SetFocus,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10b40,0x045cdca0
AAIController,MoveToActor,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10b80,0x045cdca0
AAIController,MoveToLocation,0x04c20403,Final|RequiredAPI|Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09b10bc0,0x045cdca0
AAIController,OnGameplayTaskResourcesClaimed,0x00020402,RequiredAPI|Native|Public,0x09b10c00,0x045cdca0
AAIController,OnUsingBlackBoard,0x08080802,RequiredAPI|Event|Protected|BlueprintEvent,0x09b10c40,0x045cdca0
AAIController,RunBehaviorTree,0x04020402,RequiredAPI|Native|Public|BlueprintCallable,0x09b10c80,0x045cdca0
AAIController,SetMoveBlockDetection,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10cc0,0x045cdca0
AAIController,SetPathFollowingComponent,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10d00,0x045cdca0
AAIController,UnclaimTaskResource,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09b10d40,0x045cdca0
AAIController,UseBlackboard,0x04420403,Final|RequiredAPI|Native|Public|HasOutParms|BlueprintCallable,0x09b10d80,0x045cdca0
AActor,ActorHasTag,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a5be40,0x03365ec0
AActor,AddComponent,0x04c20403,Final|RequiredAPI|Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09a5be80,0x03365ec0
AActor,AddComponentByClass,0x04c20403,Final|RequiredAPI|Native|Public|HasOutParms|HasDefaults|BlueprintCallable,0x09a5bec0,0x03365ec0
AActor,AddForce,0x04820402,RequiredAPI|Native|Public|HasDefaults|BlueprintCallable,0x09a5bf00,0x03365ec0
AActor,AddImpulse,0x04820402,RequiredAPI|Native|Public|HasDefaults|BlueprintCallable,0x09a5bf40,0x03365ec0
AActor,AddTickPrerequisiteActor,0x04020402,RequiredAPI|Native|Public|BlueprintCallable,0x09a5bf80,0x03365ec0
AActor,AddTickPrerequisiteComponent,0x04020402,RequiredAPI|Native|Public|BlueprintCallable,0x09a5bfc0,0x03365ec0
AActor,BP_LokiBeginPlay,0x08080802,RequiredAPI|Event|Protected|BlueprintEvent,0x09a5c000,0x03365ec0
AActor,BP_LokiEndPlay,0x08080802,RequiredAPI|Event|Protected|BlueprintEvent,0x09a5c040,0x03365ec0
AActor,BP_PooledActorTornOff,0x08080802,RequiredAPI|Event|Protected|BlueprintEvent,0x09a5c080,0x03365ec0
AActor,BP_TornOff,0x08020c02,RequiredAPI|Native|Event|Public|BlueprintEvent,0x09a5c0c0,0x03365ec0
AActor,CanTriggerResimulation,0x54020403,Final|RequiredAPI|Native|Public|BlueprintCallable|BlueprintPure|Const,0x09a5c100,0x03365ec0
AActor,CreateInputComponent,0x04020402,RequiredAPI|Native|Public|BlueprintCallable,0x09a5c140,0x03365ec0
AActor,DetachRootComponentFromParent,0x04020403,Final|RequiredAPI|Native|Public|BlueprintCallable,0x09a5c180,0x03365ec0
