class,name,thunk_rva,verdict,note
ALokiMinionCharacter,HandleCooldownTagChange,0x54055A0,REAL,impl 0x54055A0: 48895c24084889742418574883ec2033
ALokiMinionCharacter,HasBlackboardTargetEnemy,0x5405660,REAL,impl 0x5405660: 40534883ec20488b42204533c94885c0
ALokiMinionCharacter,HasLookAtTarget,0x5405690,REAL,impl 0x5405690: 488b42204533c94885c0410f95c14c03
ALokiMinionCharacter,IsAbilityLocked,0x5405CB0,REAL,impl 0x5405CB0: 488b42204533c94885c0410f95c14c03
ALokiMinionCharacter,IsAbilityOffCooldown,0x5405CD0,REAL,impl 0x5405CD0: 48895c24084889742418574883ec2049
ALokiMinionCharacter,IsAggressionAllowed,0x5405D60,REAL,impl 0x5405D60: 40534883ec20488b42204533c94885c0
ALokiMinionCharacter,IsAttackableEnemy,0x5405D90,REAL,impl 0x5405D90: 48895c2410488974241848897c242041
ALokiMinionCharacter,IsOnEnemyList,0x5405E30,REAL,impl 0x5405E30: 48895c240848896c2418488974242057
ALokiMinionCharacter,LockAbilities,0x5405ED0,REAL,impl 0x5405ED0: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,LostLastAggroTarget,0x5405EF0,REAL,impl 0x5405EF0: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,OnMinionTeamChanged,0x5406090,REAL,impl 0x5406090: 48895c24084889742418574883ec3033
ALokiMinionCharacter,OnNearbyHeroCheckTimeElapsed,0x54061A0,REAL,impl 0x54061A0: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,OnNonAggressiveTimeElapsed,0x54038E0,REAL,impl 0x54038E0: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,OnRep_AggroRange,0x54061C0,REAL,impl 0x54061C0: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,OnRep_IsCowering,0x54061E0,REAL,impl 0x54061E0: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,OnRep_MajorReward,0x5406200,REAL,impl 0x5406200: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,RemoveFromEnemyList,0x2C2CE30,STRIPPED,wrapper-hides-stub 0x2C2CE30 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiMinionCharacter,SetCheckMultipleEnemyTeamsBool,0x5406460,REAL,impl 0x5406460: 48895c24084889742418574883ec2033
ALokiMinionCharacter,SetMajorReward,0x54064F0,STRIPPED,wrapper-hides-stub 0x54064F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiMinionCharacter,SetTargetEnemyOverride,0x5406670,REAL,impl 0x5406670: 48895c24084889742418574883ec2033
ALokiMinionCharacter,ShouldMinionUseAbility,0x5406810,REAL,impl 0x5406810: 48895c24084889742410574881ec9000
ALokiMinionCharacter,TagsChangedCallback,0x5406BB0,REAL,impl 0x5406BB0: 48895c24084889742418574883ec2033
ALokiMinionCharacter,TryChangeMinionAbility,0x5406CA0,REAL,impl 0x5406CA0: 48895c2408488974241848897c242055
ALokiMinionCharacter,TryChangeMinionAbilityWithRetry,0x5406DD0,REAL,impl 0x5406DD0: 48895c240848897c241855488d6c24a9
ALokiMinionCharacter,UnlockAbilities,0x5406F20,REAL,impl 0x5406F20: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,UpdateAllyList,0x5406F40,REAL,impl 0x5406F40: 488b42204533c04885c0410f95c04c03
ALokiMinionCharacter,UpdateTargetEnemy,0x54071C0,STRIPPED,wrapper-hides-stub 0x54071C0 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiMinionCharacter,UseMinionAbility,0x5407290,REAL,impl 0x5407290: 48895c24085556574883ec20498bf0c6
ALokiMinionCharacter,ValidateBlackboardKey,0x5407360,REAL,impl 0x5407360: 48895c24085556574883ec2033ff498b
ULokiMenuGlobals,GetFromContextObject,0x5404F00,DARK,page 0x5404000 all-zero
ULokiMenuGlobals,GetLoginMenuLevelName,0x5405020,REAL,impl 0x5405020: 48895c24084889742420574883ec2033
ULokiMenuGlobals,GetMainMenuLevelName,0x54050E0,REAL,impl 0x54050E0: 48895c24084889742420574883ec2033
ULokiMeshManagerComponent,StartAttachingWispMeshToActor,0x5406910,REAL,impl 0x5406910: 48895c24085556574883ec3033ff488b
ULokiMeshManagerComponent,StartReduceOwnMeshOffset,0x5406A30,REAL,impl 0x5406A30: 488bc4488958085556574883ec6033ff
ULokiMeshManagerComponent,StopAttachingWispMeshToActor,0x5406B70,REAL,impl 0x5406B70: 488b42204533c04885c0410f95c04c03
ULokiMeshManagerComponent,StopReduceOwnMeshOffset,0x5406B90,REAL,impl 0x5406B90: 488b42204533c04885c0410f95c04c03
ULokiMinimapBackgroundWidget,InitOverlay,0x5405800,REAL,impl 0x5405800: 48895c24084889742418574883ec2033
ULokiMinimapBackgroundWidget,TickBackground,0x5406C80,REAL,impl 0x5406C80: 488b42204533c04885c0410f95c04c03
ULokiMinimapBackgroundWidget,UpdateMaterial,0x5407120,REAL,impl 0x5407120: 488b42204533c04885c0410f95c04c03
ULokiMinimapBackgroundWidget,UpdateOverlay,0x5407180,REAL,impl 0x5407180: 488b42204533c04885c0410f95c04c03
ULokiMinimapBackgroundWidget,UpdateTexture,0x54071F0,REAL,impl 0x54071F0: 488b42204533c04885c0410f95c04c03
ULokiMinimapBackgroundWidget,UpdateVisibility,0x5407230,REAL,impl 0x5407230: 488b42204533c04885c0410f95c04c03
ULokiMinionTargetingComponent,UpdateTargetEnemy,0x4950800,DARK,page 0x4950000 all-zero
ULokiObjectiveMarkerComponent,AuthAutoMarkObjective,0x540DBE0,REAL,impl 0x540DBE0: 48895c24085556574883ec4033ff488b
ULokiObjectiveMarkerComponent,AuthAutoMarkRelevantIconObjective,0x540DD40,REAL,impl 0x540DD40: 48895c24084889742418555741544156
ULokiObjectiveMarkerComponent,AuthAutoMarkRelevantWidgetObjective,0x540DF10,REAL,impl 0x540DF10: 48895c24085556574883ec4033ff488b
ULokiObjectiveMarkerComponent,AuthConfirmMarkedObjective,0x540E070,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,AuthMarkObjective,0x540E1B0,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,AuthRemoveAutoMarkObjective,0x540E330,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,AuthRemoveAutoMarkRelevantIconObjective,0x540E400,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,AuthRemoveAutoMarkRelevantWidgetObjective,0x540E540,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,AuthUnmarkObjective,0x540E610,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,ClientConfirmMarkedObjective,0x540E750,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,ClientOnAutoMarkObjective,0x540E7E0,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,ClientTryRemoveAutoMarkObjective,0x540EAD0,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,ClientUnmarkObjective,0x540EC60,DARK,page 0x540E000 all-zero
ULokiObjectiveMarkerComponent,OnConfirmMarkedObjective,0x540F280,REAL,impl 0x540F280: 48895c2408488974241048897c241855
ULokiObjectiveMarkerComponent,OnRemoveAutoMarkObjective,0x540F3C0,REAL,impl 0x540F3C0: 488b42204533c04885c0410f95c04c03
ULokiOffscreenIndicatorZoneWidget,TrackOffscreenIndicatorWidget,0x540FA50,REAL,impl 0x540FA50: 48895c24084889742418574883ec2033
ULokiMusicManagerSubsystem,GetRTPCValue_Music,0x540EE70,DARK,page 0x540E000 all-zero
ULokiMusicManagerSubsystem,ResetRTPCValue_Music,0x540F4F0,REAL,impl 0x540F4F0: 48895c24084889742418574883ec3033
ULokiMusicManagerSubsystem,SetCurrentMusicSwitch,0x540F600,REAL,impl 0x540F600: 48895c24085556574883ec2033ff498b
ULokiMusicManagerSubsystem,SetRTPCValue_Music,0x540F710,REAL,impl 0x540F710: 48895c24084889742418574883ec4033
ULokiMusicManagerSubsystem,StartMusicEvent,0x540F870,REAL,impl 0x540F870: 48895c24085556574883ec2033ff498b
ULokiMusicManagerSubsystem,StopCurrentMusicEvent,0x540F980,REAL,impl 0x540F980: 48895c24085556574883ec2033ff498b
ALokiOpeningClosingProp,AuthPause,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiOpeningClosingProp,AuthStartClosing,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiOpeningClosingProp,AuthStartOpening,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiOpeningClosingProp,AuthStartToggle,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiOpeningClosingProp,ClientStateCosmetics,0x540EA00,DARK,page 0x540E000 all-zero
ALokiOpeningClosingProp,GetClosingSpeed,0x540EDE0,DARK,page 0x540E000 all-zero
ALokiOpeningClosingProp,GetInitiallyOpen,0x540EE10,DARK,page 0x540E000 all-zero
ALokiOpeningClosingProp,GetOpeningSpeed,0x540EE40,DARK,page 0x540E000 all-zero
ALokiOpeningClosingProp,IsClosedOrClosing,0x540F110,REAL,impl 0x540F110: 40534883ec20488b42204533c94885c0
ALokiOpeningClosingProp,IsFullyClosed,0x540F140,REAL,impl 0x540F140: 40534883ec20488b42204533c94885c0
ALokiOpeningClosingProp,IsFullyOpened,0x540F170,REAL,impl 0x540F170: 40534883ec20488b42204533c94885c0
ALokiOpeningClosingProp,IsOpenedOrOpening,0x540F1A0,REAL,impl 0x540F1A0: 40534883ec20488b42204533c94885c0
ALokiOpeningClosingProp,OnRep_TargetPosition,0x540F4D0,REAL,impl 0x540F4D0: 488b42204533c04885c0410f95c04c03
ALokiOpeningClosingProp,UpdateTickState,0x540FAE0,REAL,impl 0x540FAE0: 488b42204533c04885c0410f95c04c03
ULokiNavLineRendererComponent,GeneratePath,0x540ECF0,DARK,page 0x540E000 all-zero
ULokiNavLineRendererComponent,OnRep_NavPoints,0x540F3E0,REAL,impl 0x540F3E0: 48895c240848896c2410488974241857
ALokiMortarManager,Completed,0x32CA3D0,REAL,impl 0x32CA3D0: 488b42204533c04885c0410f95c04c03
ALokiMortarManager,InstigatorLivingStateChanged,0x540F040,REAL,impl 0x540F040: 48895c24084889742418574883ec2048
ALokiMortarManager,LandMortarEarly,0x540F1D0,REAL,impl 0x540F1D0: 488b42204533c04885c0410f95c04c03
ALokiMortarManager,MortarLanded,0x540F1F0,REAL,impl 0x540F1F0: 48895c2408574883ec60488bda488bf9
ULokiPingComponent,AuthPingPersistentPing,0x3F74B00,REAL,impl 0x3F74B00: 48895c24104889742418574883ec2033
ULokiPingComponent,AuthSendPing,0x5413CB0,REAL,impl 0x5413CB0: 48895c2418555657488d6c24b94881ec
ULokiPingComponent,IsMuted,0x5336A80,REAL,impl 0x5336A80: 48895c240848896c2418488974242057
ULokiPingComponent,OnPing,0x5415260,REAL,impl 0x5415260: 48895c2418555657488d6c24b94881ec
ULokiPingComponent,OnPingError,0x54154A0,REAL,impl 0x54154A0: 48895c2410574883ec20488bdac64424
ULokiPingComponent,OnPingPersistentPing,0x5415520,REAL,impl 0x5415520: 48895c24184889742420574883ec2033
ULokiPingComponent,OnWidgetPing,0x5415710,REAL,impl 0x5415710: 48895c24184889742420555741544156
ULokiPingComponent,RateLimited,0x5415990,REAL,impl 0x5415990: 48895c24084889742418574883ec2049
ULokiPingComponent,SendLocalPing,0x5415A20,REAL,tail-call target 0x569E2B0 on dark page 0x569E000; wrapper's own prologue looked real
ULokiPingComponent,SendWidgetPing,0x5415C60,REAL,tail-call target 0x569E5A0 on dark page 0x569E000; wrapper's own prologue looked real
ULokiPingComponent,ServerSendWidgetPing,0x5415E00,REAL,impl 0x5415E00: 48895c24104889742418555741544156
ULokiPingComponent,SetMuted,0x5416040,REAL,impl 0x5416040: 48895c24084889742418574883ec2033
ULokiPatchVersionStatics,Conv_LokiPatchVersionToString,0x5413FD0,REAL,impl 0x5413FD0: 48895c24084889742418574883ec3033
ULokiPatchVersionStatics,Conv_LokiPatchVersionToText,0x54140B0,REAL,impl 0x54140B0: 48895c24084889742418574883ec3033
ULokiPatchVersionStatics,EqualEqual_LokiPatchVersion,0x5414160,REAL,impl 0x5414160: 48895c2408565741564883ec2033ff4d
ULokiPatchVersionStatics,Greater_LokiPatchVersion,0x5414C80,REAL,impl 0x5414C80: 48895c2408565741564883ec2033ff4d
ULokiPatchVersionStatics,GreaterEqual_LokiPatchVersion,0x5414B90,REAL,impl 0x5414B90: 48895c2408565741564883ec2033ff4d
ULokiPatchVersionStatics,Less_LokiPatchVersion,0x5414E60,REAL,impl 0x5414E60: 48895c2408565741564883ec2033ff4d
ULokiPatchVersionStatics,LessEqual_LokiPatchVersion,0x5414D70,REAL,impl 0x5414D70: 48895c2408565741564883ec2033ff4d
ULokiPatchVersionStatics,NotEqual_LokiPatchVersion,0x5415150,REAL,impl 0x5415150: 48895c2408565741564883ec2033ff4d
ULokiPlatformLibrary,ConnectToServerBlocking,0x5413EA0,REAL,impl 0x5413EA0: 48895c240848896c2418488974242057
ULokiPlatformLibrary,GetGameVersion,0x5414640,REAL,impl 0x5414640: 48895c2408574883ec30488b4a2033c0
ULokiPlatformLibrary,IsPIECustomIDAuthEnabled,0x51629C0,STRIPPED,wrapper-hides-stub 0x51629C0 -> tail-call 0xF7EB60 -> fold: xor al;al; ret (LokiIsServer FALSE)
ULokiPlatformLibrary,IsPlatformAndroid,0x51629C0,STRIPPED,wrapper-hides-stub 0x51629C0 -> tail-call 0xF7EB60 -> fold: xor al;al; ret (LokiIsServer FALSE)
ULokiPlatformLibrary,IsPlatformSteamEnabled,0x39699D0,STRIPPED,wrapper-hides-stub 0x39699D0 -> tail-call 0xB9E1F0 -> fold: mov al;1; ret (LokiIsClient TRUE)
ULokiPlatformLibrary,IsPlatformWindows,0x39699D0,STRIPPED,wrapper-hides-stub 0x39699D0 -> tail-call 0xB9E1F0 -> fold: mov al;1; ret (LokiIsClient TRUE)
ULokiPlatformLibrary,IsWithEditor,0x51629C0,STRIPPED,wrapper-hides-stub 0x51629C0 -> tail-call 0xF7EB60 -> fold: xor al;al; ret (LokiIsServer FALSE)
ULokiPersonalizationComponent,GetGliderCosmeticClass,0x54146C0,REAL,impl 0x54146C0: 48895c2408574883ec20488b42204533
ULokiPersonalizationComponent,GetSlotCosmeticAsset,0x5414840,REAL,impl 0x5414840: 48895c24085556574883ec2033f6498b
ULokiPersonalizationComponent,GetSpikeVFXCosmeticClass,0x5414910,REAL,impl 0x5414910: 48895c2408574883ec20488b42204533
ULokiPersonalizationComponent,GetSpikeVFXCosmeticClassForPlayer,0x5414990,REAL,impl 0x5414990: 405356574883ec2033ff498bf048897c
ULokiPersonalizationComponent,GetSprayCosmeticClass,0x5414A90,REAL,impl 0x5414A90: 48895c2408574883ec20488b42204533
ULokiPersonalizationComponent,GetWispCosmeticClass,0x5414B10,REAL,impl 0x5414B10: 48895c2408574883ec20488b42204533
ULokiPersonalizationComponent,IsSlotCosmeticsLoaded,0x2FB0460,DARK,page 0x2FB0000 all-zero
ULokiPersonalizationComponent,MulticastCheatSetCosmeticBundle,0x5414F50,REAL,impl 0x5414F50: 48895c24084889742410574883ec3033
ULokiPersonalizationComponent,MulticastCheatSetHero,0x5414FE0,REAL,impl 0x5414FE0: 48895c24084889742410574883ec3033
ULokiPersonalizationComponent,MulticastCheatSetSlotCosmetic,0x5415070,REAL,impl 0x5415070: 48895c24104889742418574883ec4033
ULokiPersonalizationComponent,OnHeroClassChanged,0x5415240,REAL,impl 0x5415240: 488b42204533c04885c0410f95c04c03
ULokiPersonalizationComponent,ServerCheatSetEmote,0x5415D30,REAL,impl 0x5415D30: 48895c24184889742420574883ec2048
ULokiPingableInterface,GetGameLogParams,0x5414250,REAL,impl 0x5414250: 48895c24185556574154415541564157
ULokiPingableInterface,GetPingableName,0x5414740,REAL,impl 0x5414740: 48895c2410488974241848897c242041
ULokiPingableInterface,OnPinged,0x54155F0,REAL,impl 0x54155F0: 405356574883ec20488bdac644244000
ALokiPlayerCheats,AdminOnly,0x5421A70,REAL,impl 0x5421A70: 48895c24084889742418574883ec2033
ALokiPlayerCheats,AreHotkeyCheatsEnabled,0x52FD980,STRIPPED,wrapper-hides-stub 0x52FD980 -> tail-call 0xF7EB60 -> fold: xor al;al; ret (LokiIsServer FALSE)
ALokiPlayerCheats,CheatAddMissionProgress,0x5421D60,REAL,impl 0x5421D60: 48895c24084889742418574883ec4033
ALokiPlayerCheats,CheatAutoStrafe,0x5421EA0,REAL,impl 0x5421EA0: 48895c2408574883ec300f2974242048
ALokiPlayerCheats,CheatAutoStrafeToggleDirection,0x5421F80,REAL,impl 0x5421F80: 488b42204533c04885c0410f95c04c03
ALokiPlayerCheats,CheatChangeHero,0x534BE80,DARK,page 0x534B000 all-zero
ALokiPlayerCheats,CheatGetAllClientActorsByClassName,0x5421FA0,REAL,tail-call target 0x54220E0 on dark page 0x5422000; wrapper's own prologue looked real
ALokiPlayerCheats,CheatMeasureCursor,0x5422050,DARK,page 0x5422000 all-zero
ALokiPlayerCheats,CheatMuteAudio,0x5422070,DARK,page 0x5422000 all-zero
ALokiPlayerCheats,CheatNoCooldowns,0x5422100,DARK,page 0x5422000 all-zero
ALokiPlayerCheats,CheatSetEmote,0x5422180,DARK,page 0x5422000 all-zero
ALokiPlayerCheats,CheatSetRankedPoints,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerCheats,CheatSetTeamEliminated,0x5422250,DARK,page 0x5422000 all-zero
ALokiPlayerCheats,CheatSetXP,0x52FD8F0,STRIPPED,wrapper-hides-stub 0x52FD8F0 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerCheats,CheatTeleportCursor,0x2C2CE30,STRIPPED,wrapper-hides-stub 0x2C2CE30 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerCheats,CheatTeleportLocation,0x5422360,DARK,page 0x5422000 all-zero
ALokiPlayerCheats,CheatTravelToMainMenu,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerCheats,ClientHypeUpdated,0x5423220,DARK,page 0x5423000 all-zero
ALokiPlayerCheats,EnableForceDisplayCharacterName,0x54245F0,REAL,impl 0x54245F0: 48895c2408574883ec200f57c0488bda
ALokiPlayerCheats,EnableHotkeyCheats,0x5424670,REAL,impl 0x5424670: 48895c2408574883ec200f57c0488bda
ALokiPlayerCheats,GetAbilitySystemComponent,0x54071C0,STRIPPED,wrapper-hides-stub 0x54071C0 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiPlayerCheats,GetActorsByName,0x5424730,REAL,impl 0x5424730: 48895c24084889742418555741544156
ALokiPlayerCheats,GetClientCursorLocation,0x5424970,REAL,impl 0x5424970: 40534883ec40488b42204533c94885c0
ALokiPlayerCheats,GetGameplayEffectsByName,0x5424B40,REAL,impl 0x5424B40: 48895c24084889742418555741544156
ALokiPlayerCheats,GetHeroCharacter,0x54071C0,STRIPPED,wrapper-hides-stub 0x54071C0 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiPlayerCheats,GetLocalLokiPlayerCheatsBP,0x5424F70,STRIPPED,wrapper-hides-stub 0x5424F70 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiPlayerCheats,GetObjectsByName,0x5425030,REAL,impl 0x5425030: 48895c24084889742418555741544156
ALokiPlayerCheats,GetPlayerController,0x54071C0,STRIPPED,wrapper-hides-stub 0x54071C0 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiPlayerCheats,GetPlayerState,0x54071C0,STRIPPED,wrapper-hides-stub 0x54071C0 -> tail-call 0xF7EB50 -> fold: xor eax;eax; ret (false/nullptr)
ALokiPlayerCheats,GetUnusedTeamIndex,0x54252D0,REAL,impl 0x54252D0: 48895c240848896c2418488974242057
ALokiPlayerCheats,HeightMapVisualize,0x5425450,REAL,impl 0x5425450: 48895c24084889742418574883ec2033
ALokiPlayerCheats,HeightMapVisualizeHideAbyss,0x54254E0,REAL,impl 0x54254E0: 48895c24084889742418574883ec2033
ALokiPlayerCheats,HeightMapVisualizeRadius,0x5425570,REAL,impl 0x5425570: 48895c2408574883ec200f57c0488bda
ALokiPlayerCheats,HotkeyCheatsEnabledOnly,0x5421A70,REAL,impl 0x5421A70: 48895c24084889742418574883ec2033
ALokiPlayerCheats,IsForceDisplayCharacterNameEnabled,0x52FD980,STRIPPED,wrapper-hides-stub 0x52FD980 -> tail-call 0xF7EB60 -> fold: xor al;al; ret (LokiIsServer FALSE)
ALokiPlayerCheats,LogActorsAtWorldOrigin,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerCheats,LogActorsInRadiusNear,0x5425800,STRIPPED,wrapper-hides-stub 0x5425800 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerCheats,Note,0x5425B70,REAL,impl 0x5425B70: 48895c24084889742410574883ec3033
ALokiPlayerCheats,RequestGameplayTag,0x54261D0,REAL,impl 0x54261D0: 48895c240848896c2418488974242057
ALokiPlayerCheats,RequestStatusDump,0x5426340,REAL,impl 0x5426340: 488b42204533c04885c0410f95c04c03
ALokiPlayerCheats,RequestStatusDumpCursor,0x5426360,REAL,impl 0x5426360: 488b42204533c04885c0410f95c04c03
ALokiPlayerCheats,ServerBoostPlayer,0x3702560,REAL,impl 0x3702560: 488b42204533c04885c0410f95c04c03
ALokiPlayerCheats,ServerChangeHero,0x5426630,REAL,impl 0x5426630: 48895c24084889742410574883ec3033
ALokiPlayerCheats,ServerCheatChangeGliderCosmetic,0x54266D0,REAL,impl 0x54266D0: 48895c24084889742410574883ec3033
ALokiPlayerCheats,ServerCheatChangeHero,0x5426760,REAL,impl 0x5426760: 48895c24184889742420574883ec2033
ALokiPlayerCheats,ServerCheatChangeHeroCosmetic,0x5426810,REAL,impl 0x5426810: 48895c24084889742410574883ec3033
ALokiPlayerCheats,ServerCheatChangeSpikeVFXCosmetic,0x54268A0,REAL,impl 0x54268A0: 48895c24084889742410574883ec3033
ALokiPlayerCheats,ServerCheatChangeWispCosmetic,0x5426930,REAL,impl 0x5426930: 48895c24084889742410574883ec3033
ALokiPlayerCheats,ServerCheatNoCooldowns,0x54269C0,REAL,impl 0x54269C0: 48895c24104889742418574883ec2033
ALokiPlayerCheats,ServerCheatSpawnActor,0x5426A50,REAL,impl 0x5426A50: 48895c24184889742420574883ec4033
ALokiPlayerCheats,ServerCheatSpawnItem,0x5426B40,REAL,impl 0x5426B40: 48895c2418565741564883ec5033ff48
ALokiPlayerCheats,ServerNextHero,0x54272C0,REAL,impl 0x54272C0: 488b42204533c04885c0410f95c04c03
ALokiPlayerCheats,ServerNote,0x46ACCD0,DARK,page 0x46AC000 all-zero
ALokiPlayerCheats,ServerPreviousHero,0x44176D0,DARK,page 0x4417000 all-zero
ALokiPlayerCheats,ServerRequestStatusDump,0x5427650,REAL,impl 0x5427650: 48895c24104889742418574883ec2033
ALokiPlayerCheats,ServerSpawnAndReplaceItem,0x5427B10,REAL,impl 0x5427B10: 48895c2418565741564883ec3033ff48
ALokiPlayerCheats,ServerTeleportLocation,0x5427D00,REAL,impl 0x5427D00: 48895c24184889742420574883ec6048
ALokiPlayerCheats,ServerToggleGameplayEffect,0x5427EB0,REAL,impl 0x5427EB0: 48895c24184889742420574883ec2033
ALokiPlayerCheats,ServerUpdateHype,0x38ABD50,DARK,page 0x38AB000 all-zero
ALokiPlayerCheats,SetGamepadAimSettings,0x5428180,REAL,impl 0x5428180: 48895c24084889742418574883ec4048
ALokiPlayerCheats,TestErrorMessage,0x5317DB0,REAL,impl 0x5317DB0: 48895c240848896c2410488974241857
ALokiPlayerCheats,TryInitializeAfterController,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,AddAbilityLevelImplementation,0x54219A0,REAL,impl 0x54219A0: 48895c24184889742420574883ec2048
ALokiPlayerController,AddLokiPlayerCheats,0x5254180,STRIPPED,wrapper-hides-stub 0x5254180 -> tail-call 0xF7EC20 -> fold: void_ret (c2 00 00)
ALokiPlayerController,AdminOnly,0x5421B10,REAL,impl 0x5421B10: 48895c24084889742418574883ec2033
ALokiPlayerController,AuthCheatChangeCharacter,0x5421BB0,REAL,impl 0x5421BB0: 48895c24104889742418574883ec2033
ALokiPlayerController,AuthNotifyTrainingEvent,0x5421C40,REAL,impl 0x5421C40: 48895c2408574883ec20488bdac64424
ALokiPlayerController,CanPickupItem,0x5421CC0,REAL,impl 0x5421CC0: 48895c240848896c2418488974242057
ALokiPlayerController,ClientAddPersistentMessage,0x5422480,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDebugMessage,0x5422570,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDebugMessageLocation,0x5422610,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDrawDebugBox,0x5422710,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDrawDebugCapsule,0x54228C0,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDrawDebugLine,0x5422AD0,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDrawDebugSlice,0x5422C20,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientDrawDebugSphere,0x5422E90,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientExecuteLocalGameplayCue,0x5422FF0,DARK,page 0x5422000 all-zero
ALokiPlayerController,ClientExecuteUnownedGameplayCue,0x54230C0,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientGetServerPerfInfo,0x5423190,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifiesServerTransferCompleted,0x54232B0,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyAFKDetected,0x5423340,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyCharacterBountyReceived,0x5423360,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyDamageDealt,0x5423490,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyDamageTaken,0x54236D0,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyHealingDealt,0x5423910,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyHealingTaken,0x5423AB0,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyNonBountyXPReceived,0x5423C50,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyStatusUpdate,0x5423CE0,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientNotifyTrainingEvent,0x5423D80,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientPlatformDisconnect,0x5423E00,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientPlayAudioAtLocation,0x5423E90,DARK,page 0x5423000 all-zero
ALokiPlayerController,ClientProcessTimestampEcho,0x5424050,REAL,impl 0x5424050: 48895c2418574883ec20488bdac74424
ALokiPlayerController,ClientRecordCameraShakeEditor,0x5424170,REAL,impl 0x5424170: 48895c24184889742420574883ec3033
