t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
77.067,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
77.319,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
77.571,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
77.823,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
78.077,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
78.330,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
78.582,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
78.834,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
79.087,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
79.339,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
79.592,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
79.845,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
80.097,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
80.350,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
80.601,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
80.855,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
81.107,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
81.360,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
81.612,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
81.865,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
82.117,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
82.369,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
82.622,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
82.875,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
83.128,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
83.380,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
83.634,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
83.887,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
84.140,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
84.393,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
84.646,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
84.899,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
85.152,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
85.405,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
85.656,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
85.909,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
86.175,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
86.427,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
86.680,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
86.934,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
87.187,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
87.438,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
87.691,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
87.944,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
88.198,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
88.449,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
88.702,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
88.956,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
89.208,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
89.462,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=0 bit30=22.2
89.715,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
89.967,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
90.219,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
90.473,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
90.725,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
90.980,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
91.233,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
91.486,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
91.740,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
91.994,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
92.247,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
92.501,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
92.752,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
93.007,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
93.259,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
93.511,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
93.763,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
94.016,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
94.269,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
94.523,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
94.776,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
95.029,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
95.281,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
95.533,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
95.787,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
96.039,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
96.292,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
96.546,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
96.798,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
97.051,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
97.302,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
97.556,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
97.809,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
98.061,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
98.313,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
98.567,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
98.820,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
99.071,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
99.324,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
99.576,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
99.828,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
100.080,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
100.333,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
100.587,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
100.841,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
101.092,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
101.346,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
101.598,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
101.851,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
102.103,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
102.356,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
102.610,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
102.862,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
103.116,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
103.369,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
103.621,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
103.874,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
104.128,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
104.381,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
104.633,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
104.887,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
105.140,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
105.394,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
105.648,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
105.901,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
106.155,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
106.407,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
106.660,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
106.912,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
107.166,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
107.417,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
107.669,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
107.922,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
108.177,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
108.431,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
108.685,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
108.954,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
109.206,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
109.460,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
109.712,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
109.965,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
110.217,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
110.470,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
110.723,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
110.977,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
111.229,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
111.481,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
111.733,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
111.986,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
112.237,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
112.490,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
112.742,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
112.995,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
113.247,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
113.499,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
113.752,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
114.005,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
114.257,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
114.511,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
114.763,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
115.015,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
115.267,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
115.519,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
115.772,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
116.026,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
116.280,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
116.532,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
116.785,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
117.037,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
117.289,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
117.541,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
117.793,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
118.046,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
118.298,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
118.550,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
118.802,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=0 bit30=22.2
119.055,sweep,,,,,,,,,,,,,live=177336 free=13512 reachbit=2 bit30=22.2
119.307,sweep,,,,,,,,,,,,,live=177336 free=13512 reachbit=2 bit30=22.2
119.561,sweep,,,,,,,,,,,,,live=177336 free=13512 reachbit=2 bit30=22.2
119.815,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
120.067,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
120.319,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
120.572,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
120.824,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
121.077,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
121.330,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
121.583,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
121.835,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
122.087,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
122.341,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
122.593,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
122.847,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
123.100,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
123.354,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
123.607,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
123.859,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
124.112,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
124.366,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
124.620,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
124.873,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
125.125,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
125.377,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
125.631,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
125.883,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
126.137,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
126.390,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
126.657,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
126.911,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
127.165,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
127.419,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
127.674,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
127.928,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
128.181,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
128.435,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
128.687,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
128.939,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
129.191,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
129.444,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
129.697,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
129.949,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
130.201,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
130.454,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
130.707,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
130.959,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
131.212,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
131.464,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
131.719,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
131.971,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
132.223,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
132.477,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
132.730,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
132.981,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
133.234,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
133.486,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
133.738,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
133.990,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
134.242,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
134.495,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
134.748,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
135.000,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
135.252,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
135.505,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
135.757,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
136.008,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
136.261,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
136.511,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
136.763,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
137.016,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
137.267,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
137.519,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
137.772,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
138.025,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
138.277,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
138.530,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
138.783,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
139.035,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
139.287,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
139.540,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
139.792,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
140.044,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
140.295,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
140.547,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
140.799,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
141.052,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
141.305,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
141.557,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
141.808,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
142.061,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
142.314,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
142.565,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
142.817,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
143.070,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
143.321,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
143.573,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
143.826,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
144.078,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
144.331,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
144.582,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
144.835,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
145.087,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
145.339,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
145.591,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
145.843,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
146.095,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
146.348,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
146.599,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
146.852,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
147.104,sweep,,,,,,,,,,,,,live=177344 free=13504 reachbit=2 bit30=22.2
147.356,sweep,,,,,,,,,,,,,live=177352 free=13496 reachbit=2 bit30=22.2
147.608,sweep,,,,,,,,,,,,,live=126568 free=64280 reachbit=2 bit30=31.1
147.862,sweep,,,,,,,,,,,,,live=55624 free=135224 reachbit=2 bit30=70.7
148.115,sweep,,,,,,,,,,,,,live=69896 free=120952 reachbit=1 bit30=56.3
148.367,sweep,,,,,,,,,,,,,live=90560 free=100288 reachbit=1 bit30=43.4
148.619,sweep,,,,,,,,,,,,,live=107872 free=82976 reachbit=1 bit30=36.5
148.871,sweep,,,,,,,,,,,,,live=119816 free=71032 reachbit=1 bit30=32.8
149.124,sweep,,,,,,,,,,,,,live=119816 free=71032 reachbit=1 bit30=32.8
149.378,sweep,,,,,,,,,,,,,live=119880 free=70968 reachbit=1 bit30=32.8
149.631,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
149.884,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
150.138,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
150.391,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
150.643,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
150.895,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
151.149,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
151.402,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
151.654,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
151.907,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
152.157,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
152.410,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
152.661,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
152.914,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
153.166,sweep,,,,,,,,,,,,,live=120008 free=70840 reachbit=1 bit30=32.8
153.420,sweep,,,,,,,,,,,,,live=120112 free=70736 reachbit=1 bit30=32.7
153.673,sweep,,,,,,,,,,,,,live=126464 free=64384 reachbit=1 bit30=31.1
153.927,sweep,,,,,,,,,,,,,live=133624 free=57224 reachbit=1 bit30=29.4
154.180,sweep,,,,,,,,,,,,,live=143264 free=47584 reachbit=1 bit30=27.5
154.435,sweep,,,,,,,,,,,,,live=145768 free=45080 reachbit=1 bit30=27.0
154.688,sweep,,,,,,,,,,,,,live=145776 free=45072 reachbit=1 bit30=27.0
154.941,sweep,,,,,,,,,,,,,live=145776 free=45072 reachbit=1 bit30=27.0
