t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
41.362,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
41.614,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
41.866,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
42.119,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
42.372,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
42.624,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
42.876,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
43.128,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
43.380,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
43.632,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
43.885,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
44.138,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
44.392,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
44.644,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
44.897,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
45.150,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
45.403,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
45.655,sweep,,,,,,,,,,,,,live=177208 free=12512 reachbit=0 bit30=22.2
45.907,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
46.159,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
46.412,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
46.664,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
46.916,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
47.169,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
47.421,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
47.674,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
47.928,sweep,,,,,,,,,,,,,live=177216 free=12504 reachbit=0 bit30=22.2
