t_s,kind,tag,idx,item_obj,item_flags,item_cluster,item_serial,obj_vt,obj_flags,obj_idx,obj_class,obj_name,gcalive,note
77.053,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
77.306,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
77.558,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
77.812,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
78.065,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
78.317,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
78.571,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
78.824,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
79.078,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
79.332,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
79.584,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
79.836,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
80.090,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
80.343,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
80.596,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
80.850,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
81.103,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
81.356,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
81.608,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
81.861,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
82.114,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
82.367,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
82.620,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
82.872,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
83.125,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
83.377,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
83.629,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
83.882,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
84.134,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
84.387,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
84.640,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
84.893,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
85.145,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
85.397,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
85.649,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
85.902,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
86.154,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
86.405,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
86.657,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
86.909,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
87.161,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
87.416,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
87.667,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
87.919,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
88.172,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
88.426,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
88.677,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
88.929,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
89.182,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
89.435,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
89.687,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
89.940,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=0 bit30=22.2
90.194,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
90.445,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
90.698,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
90.951,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
91.205,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
91.457,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
91.710,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
91.964,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
92.217,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
92.470,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
92.722,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
92.976,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
93.229,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
93.483,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
93.735,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
93.989,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
94.241,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
94.494,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
94.747,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
94.999,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
95.252,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
95.512,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
95.763,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
96.015,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
96.267,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
96.519,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
96.772,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
97.024,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
97.277,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
97.528,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
97.781,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
98.035,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
98.287,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
98.540,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
98.793,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
99.046,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
99.299,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
99.552,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
99.803,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
100.055,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
100.308,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
100.561,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
100.814,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
101.067,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
101.319,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
101.571,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
101.823,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
102.076,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
102.329,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
102.581,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
102.834,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
103.087,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
103.338,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
103.590,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
103.845,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
104.096,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
104.348,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
104.601,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
104.853,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
105.105,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
105.357,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
105.610,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
105.863,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
106.116,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
106.369,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
106.622,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
106.875,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
107.128,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
107.381,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
107.633,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
107.886,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
108.139,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
108.391,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
108.643,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
108.896,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
109.149,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
109.402,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
109.654,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
109.908,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
110.161,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
110.413,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
110.665,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
110.918,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
111.172,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
111.425,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
111.679,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
111.932,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
112.185,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
112.436,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
112.687,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
112.941,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
113.194,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
113.446,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
113.697,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
113.950,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
114.202,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
114.454,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
114.708,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
114.961,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
115.214,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
115.467,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
115.720,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
115.974,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
116.227,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
116.480,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
116.732,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
116.985,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
117.237,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
117.491,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
117.743,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
117.996,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
118.250,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
118.504,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
118.755,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
119.007,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=0 bit30=22.2
119.259,sweep,,,,,,,,,,,,,live=177160 free=13688 reachbit=2 bit30=22.2
119.512,sweep,,,,,,,,,,,,,live=177160 free=13688 reachbit=2 bit30=22.2
119.765,sweep,,,,,,,,,,,,,live=177160 free=13688 reachbit=2 bit30=22.2
120.017,sweep,,,,,,,,,,,,,live=177160 free=13688 reachbit=2 bit30=22.2
120.269,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
120.522,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
120.775,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
121.028,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
121.280,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
121.532,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
121.785,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
122.037,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
122.289,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
122.541,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
122.793,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
123.045,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
123.297,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
123.549,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
123.801,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
124.054,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
124.306,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
124.558,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
124.810,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
125.063,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
125.315,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
125.568,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
125.821,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
126.074,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
126.327,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
126.579,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
126.832,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
127.087,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
127.340,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
127.593,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
127.846,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
128.098,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
128.351,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
128.603,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
128.855,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
129.108,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
129.359,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
129.612,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
129.864,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
130.115,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
130.367,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
130.620,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
130.872,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
131.126,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
131.379,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
131.631,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
131.884,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
132.136,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
132.388,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
132.641,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
132.893,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
133.146,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
133.399,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
133.652,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
133.904,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
134.156,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
134.407,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
134.659,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
134.912,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
135.164,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
135.416,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
135.668,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
135.920,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
136.172,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
136.425,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
136.678,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
136.930,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
137.182,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
137.435,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
137.687,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
137.939,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
138.191,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
138.443,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
138.694,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
138.948,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
139.201,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
139.453,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
139.706,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
139.958,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
140.211,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
140.464,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
140.716,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
140.969,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
141.222,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
141.475,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
141.728,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
141.981,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
142.235,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
142.487,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
142.740,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
142.993,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
143.246,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
143.498,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
143.750,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
144.004,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
144.257,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
144.510,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
144.764,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
145.018,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
145.271,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
145.525,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
145.778,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
146.032,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
146.285,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
146.537,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
146.790,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
147.041,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
147.293,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
147.545,sweep,,,,,,,,,,,,,live=177168 free=13680 reachbit=2 bit30=22.2
147.796,sweep,,,,,,,,,,,,,live=177176 free=13672 reachbit=2 bit30=22.2
148.048,sweep,,,,,,,,,,,,,live=52528 free=138320 reachbit=2 bit30=74.9
148.301,sweep,,,,,,,,,,,,,live=63808 free=127040 reachbit=2 bit30=61.6
148.555,sweep,,,,,,,,,,,,,live=77960 free=112888 reachbit=1 bit30=50.4
148.807,sweep,,,,,,,,,,,,,live=98736 free=92112 reachbit=1 bit30=39.8
149.060,sweep,,,,,,,,,,,,,live=113328 free=77520 reachbit=1 bit30=34.7
149.312,sweep,,,,,,,,,,,,,live=119704 free=71144 reachbit=1 bit30=32.8
149.566,sweep,,,,,,,,,,,,,live=119704 free=71144 reachbit=1 bit30=32.8
149.818,sweep,,,,,,,,,,,,,live=119712 free=71136 reachbit=1 bit30=32.8
150.074,sweep,,,,,,,,,,,,,live=119768 free=71080 reachbit=1 bit30=32.8
150.326,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
150.579,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
150.834,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
151.085,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
151.338,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
151.590,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
151.842,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
152.094,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
152.347,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
152.601,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
152.855,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
153.108,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
153.361,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
153.615,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
153.868,sweep,,,,,,,,,,,,,live=119904 free=70944 reachbit=1 bit30=32.8
154.122,sweep,,,,,,,,,,,,,live=120000 free=70848 reachbit=1 bit30=32.8
154.375,sweep,,,,,,,,,,,,,live=120736 free=70112 reachbit=1 bit30=32.6
154.627,sweep,,,,,,,,,,,,,live=123800 free=67048 reachbit=1 bit30=31.8
154.881,sweep,,,,,,,,,,,,,live=127312 free=63536 reachbit=1 bit30=30.9
