module,as_name,ue_name,kind,as_super,ue_super,code_super,decl_order,in_usmap,usmap_schema_idx,prop_name,as_type,usmap_type,uproperty,flags,rep_condition,rep_notify
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,0,True,0,BoostTag,FGameplayTag,Struct<GameplayTag>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,1,True,1,GenericCollisionEffect,TSubclassOf<UGameplayEffect@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,2,True,2,MaxHeadOnCollisionAngle,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,3,True,3,MinGenericCollisionDamage,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,4,True,4,MaxGenericCollisionDamage,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,5,True,5,MinGenericCollisionSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,6,True,6,MaxGenericCollisionSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,7,True,7,AirshipCollisionFrontMultiplier,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,8,True,8,AirshipCollisionRearMultiplier,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,9,True,9,RoadkillImpactEffect,TSubclassOf<UGameplayEffect@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,10,True,10,MinRoadkillDamage,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,11,True,11,MaxRoadkillDamage,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,12,True,12,RoadkillDamageMinionCoefficient,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,13,True,13,RoadkillDamageDestructibleCoefficient,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,14,True,14,MinRoadkillDamageSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,15,True,15,MaxRoadkillDamageSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,16,True,16,MinRoadkillBoopSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,17,True,17,MaxRoadkillBoopSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,18,True,18,MinRoadkillBoopForceXY,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,19,True,19,MaxRoadkillBoopForceXY,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,20,True,20,MinRoadkillBoopForceZ,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,21,True,21,MaxRoadkillBoopForceZ,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,22,True,22,RunningEffect,TSubclassOf<UGameplayEffect@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,23,True,23,NumSecondsOfFuel,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,24,True,24,NumSecondsOfFuelWhileBoosting,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,25,True,25,FuelTickInterval,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,26,True,26,MinEjectionRelativeSpeed,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,27,False,,NextFuelTickTime,float64,DoubleProperty,False,,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,28,True,27,HealthRegenTickInterval,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,29,False,,NextHealthRegenTickTime,float64,DoubleProperty,False,,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,30,True,28,HealthRegenThresholds,TArray<float64>,Array<DoubleProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,31,False,,HealthRegenDamagePhaseEffectHandle,FActiveGameplayEffectHandle,Struct<ActiveGameplayEffectHandle>,False,,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,32,True,29,HealthRegenDamagePhaseEffects,TArray<TSubclassOf<UGameplayEffect@>>,Array<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,33,True,30,CurrentHealthRegenDamagePhase,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,34,False,,LastRoadkillTimes,"TMap<AActor@, float64>","Map<ObjectProperty,DoubleProperty>",False,,,False
Airship.LokiAirship,ALokiAirship_AS,LokiAirship_AS,class,ALokiAirship,LokiAirship,/Script/Loki.LokiAirship,35,False,,LastGenericCollisionTimes,"TMap<AActor@, float64>","Map<ObjectProperty,DoubleProperty>",False,,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,0,True,0,RelicSlotName,const FName,NameProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,1,True,1,PerkSlotName,const FName,NameProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,2,True,2,BootsSlotName,const FName,NameProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,3,True,3,bLoadComplete,bool,BoolProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,4,True,4,PurchasedKits,TArray<FString>,Array<StrProperty>,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,5,True,5,LoadedClasses,TArray<UClass@>,Array<ObjectProperty>,True,EditableOnDefaults|EditableOnInstance|Transient,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,6,True,6,DefaultArmory,FPlayerArmory,Struct<PlayerArmory>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,7,True,7,Handle,ULoadAssetHandle@,ObjectProperty,True,EditableOnDefaults|EditableOnInstance,,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,8,True,8,DisabledItems,TArray<TSubclassOf<AActor@>>,Array<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated,0,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,9,True,9,DisabledItemAssetIDs,TArray<FPrimaryAssetId>,Array<Struct<PrimaryAssetId>>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated,0,False
Armory.LokiPlayerControllerArmoryComponent,ULokiPlayerControllerArmoryComponent,LokiPlayerControllerArmoryComponent,class,ULokiPlayerControllerArmoryComponentBase,LokiPlayerControllerArmoryComponentBase,/Script/Loki.LokiPlayerControllerArmoryComponentBase,10,False,,OnPlayerInitializedHandle,FGameEventListenerHandle,Struct<GameEventListenerHandle>,False,,,False
Armory.LokiPlayerControllerShopSkylandsComponent,ULokiPlayerControllerShopSkylandsComponent,LokiPlayerControllerShopSkylandsComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,SaleItem,FLokiShopInventory,Struct<LokiShopInventory>,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance|Replicated,0,True
Armory.LokiPlayerControllerShopSkylandsComponent,ULokiPlayerControllerShopSkylandsComponent,LokiPlayerControllerShopSkylandsComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,ShopSaleTable,TSubclassOf<ULokiLootTable@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Armory.LokiPlayerControllerShopSkylandsComponent,ULokiPlayerControllerShopSkylandsComponent,LokiPlayerControllerShopSkylandsComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,2,True,2,bPlayAnimation,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.Components.BarracudaJungleCreepComponent,UBarracudaJungleCreepComponent,BarracudaJungleCreepComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,UnstuckTeleportTime,float64,DoubleProperty,True,EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaJungleCreepComponent,UBarracudaJungleCreepComponent,BarracudaJungleCreepComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,StuckDetectionTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaLaneComponent,UBarracudaLaneComponent,BarracudaLaneComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,LaneIndex,int,IntProperty,True,BlueprintReadable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaLaneComponent,UBarracudaLaneComponent,BarracudaLaneComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,OnLaneIndexUpdated,FOnLaneIndexUpdated,MulticastDelegateProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaMinionTargetingComponent,UBarracudaMinionTargetingComponent,BarracudaMinionTargetingComponent,class,ULokiMinionTargetingComponent,LokiMinionTargetingComponent,/Script/Loki.LokiMinionTargetingComponent,0,True,0,HighPriorityEnemyCharacter,ALokiCharacter@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaMinionTargetingComponent,UBarracudaMinionTargetingComponent,BarracudaMinionTargetingComponent,class,ULokiMinionTargetingComponent,LokiMinionTargetingComponent,/Script/Loki.LokiMinionTargetingComponent,1,True,1,CurrentTargetEnemy,AActor@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaMinionTargetingComponent,UBarracudaMinionTargetingComponent,BarracudaMinionTargetingComponent,class,ULokiMinionTargetingComponent,LokiMinionTargetingComponent,/Script/Loki.LokiMinionTargetingComponent,2,True,2,ReleaseHighPriorityEnemyTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaMinionTargetingComponent,UBarracudaMinionTargetingComponent,BarracudaMinionTargetingComponent,class,ULokiMinionTargetingComponent,LokiMinionTargetingComponent,/Script/Loki.LokiMinionTargetingComponent,3,True,3,HighPriorityEnemyMemory,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaPlayerStateComponent,UBarracudaPlayerStateComponent,BarracudaPlayerStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,InternalNextRespawnTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Replicated,0,True
Barracuda.Components.BarracudaPlayerStateComponent,UBarracudaPlayerStateComponent,BarracudaPlayerStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,OnNextRespawnTimeChanged,FNextRespawnTimeChanged,MulticastDelegateProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaStructureComponent,UBarracudaStructureComponent,BarracudaStructureComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,bAttackable,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.Components.BarracudaStructureComponent,UBarracudaStructureComponent,BarracudaStructureComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,bRespawnLocation,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,0,True,0,RallyMinionsComponent,UBarracudaRallyMinionsComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,1,True,1,BarracudaPlayerSpawnerComponent,UBarracudaPlayerSpawnerComponent@,ObjectProperty,True,BlueprintReadable|EditableOnDefaults|InstancedReference,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,2,True,2,MatchStartTime,float32,FloatProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,3,True,3,GoldLossOnDeath,float32,FloatProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,4,True,4,GoldBountyPerCurrentStreak,TArray<int>,Array<IntProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,5,True,5,DayNightDuration,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,6,True,6,bIsDay,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,7,True,7,MinionSplitXPBonuses,TArray<float32>,Array<FloatProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,8,True,8,MercyHeroKillXPCoefficients,TArray<float32>,Array<FloatProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,9,True,9,UnderdogHeroKillXPBonusPerLevel,float32,FloatProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,10,True,10,bAnyTowersKilled,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,11,True,11,DragonRewards,TArray<TSubclassOf<UGameplayEffect@>>,Array<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,12,True,12,NumDragonsKilled,int,IntProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,13,True,13,LastKnockedTimeTable,"TMap<ALokiPlayerState@, float64>","Map<ObjectProperty,DoubleProperty>",True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,14,True,14,KnockXPCooldownTime,float64,DoubleProperty,True,BlueprintReadable|EditableOnDefaults,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,15,False,,DragonKilledPilotVO,FGameplayTag,Struct<GameplayTag>,False,,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,16,False,,MomentumBossKilledPilotVO,FGameplayTag,Struct<GameplayTag>,False,,,False
Barracuda.GameMode.BarracudaGameMode,ABarracudaGameMode,BarracudaGameMode,class,ALokiTowerDefenseGameMode,LokiTowerDefenseGameMode,/Script/Loki.LokiTowerDefenseGameMode,17,False,,MomentumBuffEffect,TSubclassOf<UGameplayEffect@>,ObjectProperty,False,,,False
Barracuda.GameMode.BarracudaPlayerSpawnerComponent,UBarracudaPlayerSpawnerComponent,BarracudaPlayerSpawnerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,RespawnTimePerLevel,TArray<float64>,Array<DoubleProperty>,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Barracuda.GameMode.BarracudaPlayerSpawnerComponent,UBarracudaPlayerSpawnerComponent,BarracudaPlayerSpawnerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,MatchTimeRespawnCeiling,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Barracuda.GameMode.BarracudaPlayerSpawnerComponent,UBarracudaPlayerSpawnerComponent,BarracudaPlayerSpawnerComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,2,True,2,MatchRespawnTimeFactor,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Barracuda.GameMode.BarracudaRallyMinionsComponent,UBarracudaRallyMinionsComponent,BarracudaRallyMinionsComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,RallyAggroRange,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,0,True,0,NextDayNightSwapTime,float64,DoubleProperty,True,BlueprintReadable|BlueprintWritable|Replicated,0,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,1,True,1,bDayNightTransitionEnabled,bool,BoolProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults|EditableOnInstance|Transient,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,2,True,2,Structures,TSet<AActor@>,Set<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,3,True,3,MinionWaypoints,TSet<ABarracudaMinionWaypoint@>,Set<ObjectProperty>,True,BlueprintReadable|BlueprintWritable|Transient,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,4,True,4,ShopClass,TSubclassOf<ABarracudaShop@>,ObjectProperty,True,BlueprintReadable|BlueprintWritable|EditableOnDefaults,,False
Barracuda.GameState.BarracudaGameStateComponent,UBarracudaGameStateComponent,BarracudaGameStateComponent,class,UActorComponent,ActorComponent,/Script/Engine.ActorComponent,5,True,5,Shop,ABarracudaShop@,ObjectProperty,True,BlueprintReadable|BlueprintWritable|Replicated,0,False
