owner_kind,owner_index,owner_type,owner_unreal_path,member_kind,member_index,declaration,unreal_name,as_class_name,script_name,static_in_unreal,static_in_script,global_scope,not_as_property,trivial,world_context_arg,determines_output_arg,can_write,can_read,can_edit,gen_getter,gen_setter,gen_name,gen_handle,gen_unresolved_object,file_offset
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,43,bool GetSpectatorCameraDragScrollButtonsInverted(),GetSpectatorCameraDragScrollButtonsInverted,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc438
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,44,bool GetSpectatorCameraDragScrollInverted(),GetSpectatorCameraDragScrollInverted,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc4bd
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,45,float32 GetSpectatorCameraDragScrollSpeed() const,GetSpectatorCameraDragScrollSpeed,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc534
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,46,"void GetSupportedFullscreenResolutions(int MonitorIndex,TArray<FIntPoint>& Resolutions)",GetSupportedFullscreenResolutions,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc5ae
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,47,FString GetVoiceLanguage(),GetVoiceLanguage,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc64e
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,48,bool GetVoiceSettingsConfirmed() const,GetVoiceSettingsConfirmed,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc6a0
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,49,"float32 GetVolumeSettings(FName VolumeSetting,UObject WorldContextObject)",GetVolumeSettings,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc707
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,50,bool IsADSToggleEnabled() const,IsADSToggleEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc789
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,51,bool IsCursorCharacterAimEnabled() const,IsCursorCharacterAimEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc7e2
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,52,bool IsDragToPanCameraInverted() const,IsDragToPanCameraInverted,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc84d
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,53,bool IsDragToPanCameraResetOnRelease() const,IsDragToPanCameraResetOnRelease,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc8b4
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,54,bool IsHideNonPartyPlayerNamesEnabled() const,IsHideNonPartyPlayerNamesEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc927
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,55,void ResetVoiceSettings(),ResetVoiceSettings,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc99c
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,56,void SetADSPanDistance(float32 NewDistance),SetADSPanDistance,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bc9ef
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,57,void SetADSToggleEnabled(bool NewValue),SetADSToggleEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bca53
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,58,void SetCameraDeadzone(float32 NewCameraDeadzone),SetCameraDeadzone,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcab5
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,59,void SetCameraMaxzone(float32 NewCameraDeadzone),SetCameraMaxzone,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcb1f
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,60,void SetCameraOffsetSensitivity(float32 NewCameraOffsetSensitivity),SetCameraOffsetSensitivity,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcb87
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,61,void SetCameraPanDistFrac(float32 NewPanDistFrac),SetCameraPanDistFrac,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcc0c
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,62,void SetCameraPanSpeed(float32 NewPanSpeed),SetCameraPanSpeed,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcc79
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,63,void SetCameraPreset(ECameraPreset NewCameraPreset),SetCameraPreset,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bccdd
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,64,void SetCameraSmoothCorrections(bool NewCameraSmoothCorrections),SetCameraSmoothCorrections,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcd47
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,65,void SetCameraSpringPower(float32 NewSpringPower),SetCameraSpringPower,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcdc9
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,66,void SetCameraStabilityMode(ECameraStabilityMode NewStabilityMode),SetCameraStabilityMode,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bce36
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,67,void SetCameraV2Preset(ECameraV2Preset NewCameraV2Preset),SetCameraV2Preset,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bceb6
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,68,void SetCameraZoomoutOnGlide(bool NewCameraZoomoutOnGlide),SetCameraZoomoutOnGlide,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcf28
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,69,void SetCoreGameVoiceAutomatic(bool NewValue),SetCoreGameVoiceAutomatic,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bcfa1
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,70,void SetCoreGameVoiceEnabled(bool NewValue),SetCoreGameVoiceEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd00f
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,71,"void SetCurrentMonitorAndResolution(const int MonitorIndex,FIntPoint TargetResolution,EWindowMode WindowMode)",SetCurrentMonitorAndResolution,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd079
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,72,void SetCursorCharacterAim(bool bNewValue),SetCursorCharacterAim,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd12c
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,73,void SetDashInputMode(EDashConfig NewConfig),SetDashInputMode,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd193
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,74,void SetDefaultFieldOfView(int NewFieldOfView),SetDefaultFieldOfView,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd1f7
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,75,void SetDelayedZoomOutOnGlide(bool NewValue),SetDelayedZoomOutOnGlide,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd262
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,76,void SetDragToPanCameraInverted(bool NewValue),SetDragToPanCameraInverted,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd2ce
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,77,void SetDragToPanCameraResetOnRelease(bool NewValue),SetDragToPanCameraResetOnRelease,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd33e
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,78,void SetDragToPanCameraSpeed(float32 NewValue),SetDragToPanCameraSpeed,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd3ba
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,79,void SetDynamicCameraDownMultiplier(float32 NewDynamicCameraDownMultiplier),SetDynamicCameraDownMultiplier,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd427
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,80,void SetDynamicCameraQuadraticAcceleration(bool NewDynamicCameraQuadraticAcceleration),SetDynamicCameraQuadraticAcceleration,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd4b8
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,81,void SetEXDashInputMode(EDashConfig NewConfig),SetEXDashInputMode,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd55b
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,82,void SetFrameRateBackground(int FrameRate),SetFrameRateBackground,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd5c3
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,83,void SetFrameRateGame(int FrameRate),SetFrameRateGame,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd62b
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,84,void SetFrameRateMenu(int FrameRate),SetFrameRateMenu,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd687
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,85,void SetGraphicsRHI(EGraphicsRHI GraphicsRHI),SetGraphicsRHI,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd6e3
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,86,void SetHideNonPartyPlayerNamesEnabled(bool NewValue),SetHideNonPartyPlayerNamesEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd746
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,87,void SetImageSharpening(const int NewValue),SetImageSharpening,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd7c4
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,88,void SetIncompatibleSoftwareLastSeen(FString NewValue),SetIncompatibleSoftwareLastSeen,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd829
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,89,void SetInvertMouse(bool NewInvert),SetInvertMouse,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd8a6
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,90,void SetLumenEnabled(bool bEnabled),SetLumenEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd8ff
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,91,void SetMaxDynamicCameraOffset(float32 NewMaxDynamicCameraOffset),SetMaxDynamicCameraOffset,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd959
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,92,void SetMessageOfTheDayLastSeen(FString NewValue),SetMessageOfTheDayLastSeen,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bd9db
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,93,void SetMouseSensitivity(float32 NewSensitivity),SetMouseSensitivity,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bda4e
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,94,void SetMouseSensitivityADS(float32 NewSensitivity),SetMouseSensitivityADS,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdab9
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,95,void SetPartyVoiceAutomatic(bool NewValue),SetPartyVoiceAutomatic,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdb2a
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,96,void SetPartyVoiceEnabled(bool NewValue),SetPartyVoiceEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdb92
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,97,void SetPreferredAudioInputDevice(FString NewValue),SetPreferredAudioInputDevice,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdbf6
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,98,void SetPreferredAudioOutputDevice(FString NewValue),SetPreferredAudioOutputDevice,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdc6d
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,99,void SetRecommendedItemsEnabled(bool NewValue),SetRecommendedItemsEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdce6
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,100,void SetShowFPS(bool bShowFPS),SetShowFPS,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdd56
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,101,void SetSoloPlayerCamDistanceFar(bool bNewValue),SetSoloPlayerCamDistanceFar,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdda6
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,102,void SetSpectatorCameraDragScrollButtonsInverted(bool NewCameraDragScrollButtonsInverted),SetSpectatorCameraDragScrollButtonsInverted,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bde19
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,103,void SetSpectatorCameraDragScrollInverted(bool NewValue),SetSpectatorCameraDragScrollInverted,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdec5
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,104,void SetSpectatorCameraDragScrollSpeed(float32 NewValue),SetSpectatorCameraDragScrollSpeed,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdf49
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,105,void SetVoiceLanguage(FString InLanguage),SetVoiceLanguage,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bdfca
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,106,void SetVoiceSettingsConfirmed(bool NewValue),SetVoiceSettingsConfirmed,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4be02b
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,method,107,"void SetVolumeSetting(FName VolumeSetting,float32 NewValue)",SetVolumeSetting,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4be099
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,0,FOnUpdated OnPreferredAudioInputDeviceChanged,OnPreferredAudioInputDeviceChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be110
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,1,FOnUpdated OnPreferredAudioOutputDeviceChanged,OnPreferredAudioOutputDeviceChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be189
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,2,FOnUpdated OnPartyVoiceEnabledChanged,OnPartyVoiceEnabledChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be204
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,3,FOnUpdated OnPartyVoiceAutomaticChanged,OnPartyVoiceAutomaticChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be26d
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,4,FOnUpdated OnCoreGameVoiceEnabledChanged,OnCoreGameVoiceEnabledChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be2da
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,5,FOnUpdated OnCoreGameVoiceAutomaticChanged,OnCoreGameVoiceAutomaticChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be349
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,6,FOnUpdated OnRecommendItemsEnabledChanged,OnRecommendItemsEnabledChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be3bc
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,7,FOnUpdated OnVolumeSettingsUpdated,OnVolumeSettingsUpdated,,,,,,,,,,0,0,0,0,0,,0,0,0x4be42d
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,8,FOnUpdated OnADSToggleEnabledChanged,OnADSToggleEnabledChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be490
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,9,FOnUpdated OnHideNonPartyPlayerNamesEnabledChanged,OnHideNonPartyPlayerNamesEnabledChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be4f7
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,10,FOnUpdated OnControllersEnabledChanged,OnControllersEnabledChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be57a
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,11,FOnUpdated OnDashInputModeChanged,OnDashInputModeChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be5e5
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,12,FOnUpdated OnEXDashInputModeChanged,OnEXDashInputModeChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be646
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,13,FOnUpdated OnVoiceLanguageChanged,OnVoiceLanguageChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be6ab
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,14,FOnUpdated OnCursorCharacterAimChanged,OnCursorCharacterAimChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be70c
class,4341,ULokiGameUserSettings,/Script/Loki.LokiGameUserSettings,property,15,FOnUpdated OnSoloPlayerCamDistanceFarChanged,OnSoloPlayerCamDistanceFarChanged,,,,,,,,,,0,0,0,0,0,,0,0,0x4be777
class,4342,ULokiGameViewportClient,/Script/Loki.LokiGameViewportClient,method,0,void ForceFullSlateInvalidation_Expensive(),ForceFullSlateInvalidation_Expensive,ULokiGameViewportClient,,1,1,0,0,0,-1,-1,,,,,,,,,0x4be836
class,4343,ALokiGemBase,/Script/Loki.LokiGemBase,property,0,int TeamIndex,TeamIndex,,,,,,,,,,0,0,0,0,0,,0,0,0x4be8ff
class,4344,ULokiGenericConfigGlobals,/Script/Loki.LokiGenericConfigGlobals,method,0,"FLokiGenericConfigBool GetBoolConfig(FName GroupName,FName ValueName) const",GetBoolConfig,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4be98b
class,4344,ULokiGenericConfigGlobals,/Script/Loki.LokiGenericConfigGlobals,method,1,"FLokiGenericConfigFloat GetFloatConfig(FName GroupName,FName ValueName) const",GetFloatConfig,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bea0b
class,4344,ULokiGenericConfigGlobals,/Script/Loki.LokiGenericConfigGlobals,method,2,const ULokiGenericConfigGlobals GetFromContextObject(UObject WorldContextObject = __WorldContext),GetFromContextObject,ULokiGenericConfigGlobals,,1,1,0,0,0,0,-1,,,,,,,,,0x4bea8e
class,4344,ULokiGenericConfigGlobals,/Script/Loki.LokiGenericConfigGlobals,method,3,"FLokiGenericConfigInt GetIntConfig(FName GroupName,FName ValueName) const",GetIntConfig,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4beb45
class,4344,ULokiGenericConfigGlobals,/Script/Loki.LokiGenericConfigGlobals,method,4,"FLokiGenericConfigVector GetVectorConfig(FName GroupName,FName ValueName) const",GetVectorConfig,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bebc2
class,4344,ULokiGenericConfigGlobals,/Script/Loki.LokiGenericConfigGlobals,property,0,"TMap<FName, FLokiGenericConfigGroup> ConfigGroups",ConfigGroups,,,,,,,,,,0,0,0,0,0,,0,0,0x4bec4c
class,4345,ALokiGliderActor,/Script/Loki.LokiGliderActor,method,0,void Initialize(),Initialize,,Initialize,0,0,0,0,0,-1,-1,,,,,,,,,0x4beced
class,4345,ALokiGliderActor,/Script/Loki.LokiGliderActor,method,1,void Uninitialize(),Uninitialize,,Uninitialize,0,0,0,0,0,-1,-1,,,,,,,,,0x4bed3b
class,4345,ALokiGliderActor,/Script/Loki.LokiGliderActor,property,0,EGliderPose CharacterGliderPose,CharacterGliderPose,,,,,,,,,,0,0,0,0,0,,0,0,0x4bed93
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,method,0,const ULokiGlobals GetFromContextObject(const UObject WorldContextObject = __WorldContext),GetFromContextObject,ULokiGlobals,,1,1,0,0,0,0,-1,,,,,,,,,0x4bee21
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,0,TSubclassOf<ULokiItemGlobals> ItemGlobals,ItemGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4beec8
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,1,TSubclassOf<ULokiCharacterGlobals> CharacterGlobals,CharacterGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bef26
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,2,TSubclassOf<ULokiAbilitySystemGlobals> AbilitySystemGlobals,AbilitySystemGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bef93
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,3,TSubclassOf<ULokiProjectileGlobals> ProjectileGlobals,ProjectileGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf00c
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,4,TSubclassOf<ULokiDebugGlobals> DebugGlobals,DebugGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf07c
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,5,TSubclassOf<ULokiUsablePriorityGlobals> UsablePriorityGlobals,UsablePriorityGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf0dd
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,6,TSubclassOf<ULokiLevelGlobals> LevelGlobals,LevelGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf159
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,7,TSubclassOf<ULokiHazardGlobals> HazardGlobals,HazardGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf1ba
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,8,"TMap<EMouseCursor, TSubclassOf<UUserWidget>> SoftwareCursors",SoftwareCursors,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf21e
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,9,"TMap<EMouseCursor, FHardwareCursorReference> HardwareCursors",HardwareCursors,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf293
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,10,TSubclassOf<AActor> AudioInFogVisual,AudioInFogVisual,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf308
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,11,TSubclassOf<ULokiTrainingManager> TrainingManager,TrainingManager,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf366
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,12,TSubclassOf<ULokiAudioGlobals> AudioGlobals,AudioGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf3d0
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,13,TSubclassOf<ULokiMenuGlobals> MenuGlobals,MenuGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf431
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,14,TSubclassOf<ULokiCosmeticsGlobals> CosmeticsGlobals,CosmeticsGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf48f
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,15,TSubclassOf<ULokiGenericConfigGlobals> GenericConfigGlobals,GenericConfigGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf4fc
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,16,TSubclassOf<ULokiVisionGlobals> VisionGlobals,VisionGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf575
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,17,TSubclassOf<ULokiClientStatGlobals> ClientStatGlobals,ClientStatGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf5d9
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,18,TSubclassOf<ULokiVoiceOverGlobals> VoiceOverGlobals,VoiceOverGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf649
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,19,TSubclassOf<ULokiMiscGlobals> MiscGlobals,MiscGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf6b6
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,20,TSubclassOf<ULokiInputGlobals> InputGlobals,InputGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf714
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,21,TSubclassOf<ULokiArmoryGlobals> ArmoryGlobals,ArmoryGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf775
class,4346,ULokiGlobals,/Script/Loki.LokiGlobals,property,22,TSubclassOf<ULokiUIGlobals> UIGlobals,UIGlobals,,,,,,,,,,0,0,0,0,0,,0,0,0x4bf7d9
class,4347,ALokiGrindRail,/Script/Loki.LokiGrindRail,method,0,USplineComponent GetGrindSplineComponent() const,GetGrindSplineComponent,,GetGrindSplineComponent,0,0,0,0,0,-1,-1,,,,,,,,,0x4bf867
class,4348,ULokiHazardGlobals,/Script/Loki.LokiHazardGlobals,method,0,const ULokiHazardGlobals GetFromContextObject(UObject WorldContextObject = __WorldContext),GetFromContextObject,ULokiHazardGlobals,,1,1,0,0,0,0,-1,,,,,,,,,0x4bf930
class,4348,ULokiHazardGlobals,/Script/Loki.LokiHazardGlobals,method,1,"bool GetHazardByName(FName HazardName,FHazardData& OutHazard) const",GetHazardByName,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bf9d9
class,4348,ULokiHazardGlobals,/Script/Loki.LokiHazardGlobals,property,0,TArray<FHazardData> Hazards,Hazards,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfa57
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,method,0,void SetEnabled(bool bNewValue),SetEnabled,,,0,0,0,0,0,-1,-1,,,,,,,,,0x4bfb4b
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,0,UProceduralMeshComponent ValidMesh,ValidMesh,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfba0
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,1,UMaterialInterface ValidMeshMaterial,ValidMeshMaterial,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfbf5
class,4350,ALokiHeightMapVisualizer,/Script/Loki.LokiHeightMapVisualizer,property,2,UProceduralMeshComponent DirtyMesh,DirtyMesh,,,,,,,,,,0,0,0,0,0,,0,0,0x4bfc54
