t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,AccX,AccY,AccZ,CIV1x,CIV1y,CIV1z,CIV2x,CIV2y,CIV2z,CIV3x,CIV3y,CIV3z,CIVmaxMag2D,Mode,GravScale,AnalogMod,AirCtl,AirCtlBoost,AirCtlThr,FallLatFr
73.982,1788986361.315,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.096,1788986361.429,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.199,1788986361.533,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.329,1788986361.662,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.437,1788986361.770,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.540,1788986361.873,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.643,1788986361.976,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.771,1788986362.104,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
74.873,1788986362.207,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.003,1788986362.337,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.106,1788986362.440,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.210,1788986362.543,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.338,1788986362.671,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.441,1788986362.774,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.553,1788986362.887,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.657,1788986362.990,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.787,1788986363.120,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
75.889,1788986363.223,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.004,1788986363.337,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.128,1788986363.462,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.231,1788986363.564,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.335,1788986363.668,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.453,1788986363.786,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.555,1788986363.889,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.678,1788986364.011,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.781,1788986364.114,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
76.884,1788986364.217,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.011,1788986364.345,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.119,1788986364.453,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.222,1788986364.555,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.325,1788986364.658,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.453,1788986364.786,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.556,1788986364.889,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.677,1788986365.011,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.780,1788986365.113,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
77.882,1788986365.215,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.011,1788986365.344,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.114,1788986365.447,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.236,1788986365.569,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.345,1788986365.678,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.448,1788986365.781,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.570,1788986365.903,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.702,1788986366.036,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.805,1788986366.138,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
78.928,1788986366.261,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.031,1788986366.364,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.135,1788986366.468,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.261,1788986366.594,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.368,1788986366.702,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.472,1788986366.805,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.594,1788986366.927,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.697,1788986367.030,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.819,1788986367.152,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
79.927,1788986367.260,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.030,1788986367.363,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.144,1788986367.477,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.277,1788986367.610,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.386,1788986367.719,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.488,1788986367.821,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.590,1788986367.923,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.718,1788986368.051,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.820,1788986368.154,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
80.943,1788986368.276,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.068,1788986368.402,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.172,1788986368.505,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.275,1788986368.608,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.393,1788986368.726,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.501,1788986368.834,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.604,1788986368.937,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.706,1788986369.040,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.827,1788986369.160,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
81.929,1788986369.263,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.059,1788986369.392,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.161,1788986369.495,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.264,1788986369.597,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.367,1788986369.700,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.469,1788986369.802,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.572,1788986369.905,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.701,1788986370.034,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.805,1788986370.138,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
82.917,1788986370.250,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.026,1788986370.360,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.134,1788986370.467,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.236,1788986370.569,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.339,1788986370.672,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.442,1788986370.775,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.560,1788986370.893,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.676,1788986371.010,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.778,1788986371.112,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
83.892,1788986371.225,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.001,1788986371.334,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.103,1788986371.437,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.234,1788986371.567,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.337,1788986371.670,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.440,1788986371.773,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.567,1788986371.900,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.675,1788986372.009,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.778,1788986372.111,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
84.881,1788986372.214,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.025,1788986372.358,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.129,1788986372.462,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.250,1788986372.583,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.352,1788986372.685,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.475,1788986372.809,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.579,1788986372.912,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.691,1788986373.025,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.800,1788986373.134,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
85.903,1788986373.236,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
86.017,1788986373.350,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
86.142,1788986373.475,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
86.245,1788986373.578,-1581.520,-2810.805,240.178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,1,1.0000,0.0000,0.0150,2.0000,25.0000,0.3750
