t_sec,t_wall,LocX,LocY,LocZ,VelX,VelY,VelZ,Vel2D,AccX,AccY,AccZ,Acc2D,CIVmaxMag2D,Mode,GravScale,AnalogMod,TSFS,Gate,Living,F08,RandX,RandY
230.559,1788986974.805,2522.251,-1007.953,-41623.210,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,41.7374,1,1,0x200265E1710,-0.688,-0.726
230.661,1788986974.907,2522.251,-1007.953,-41725.660,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,41.8374,1,1,0x200265E1710,-0.688,-0.726
230.764,1788986975.008,2522.251,-1007.953,-41828.111,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,41.9374,1,1,0x200265E1710,-0.688,-0.726
230.896,1788986975.143,2522.251,-1007.953,-41964.712,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,42.0707,1,1,0x200265E1710,-0.688,-0.726
231.000,1788986975.246,2522.251,-1007.953,-42067.162,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,42.2040,1,1,0x200265E1710,-0.688,-0.726
231.103,1788986975.348,2522.251,-1007.953,-42203.764,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,42.3040,1,1,0x200265E1710,-0.688,-0.726
231.238,1788986975.484,2522.251,-1007.953,-42340.373,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,42.4374,1,1,0x200265E1710,-0.688,-0.726
231.341,1788986975.586,2522.251,-1007.953,-42442.920,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,42.5375,1,1,0x200265E1710,-0.688,-0.726
231.446,1788986975.693,2522.251,-1007.953,-42545.371,0.000,0.000,-1000.000,0.000,-34377.053,-36307.275,0.000,50000.0,1.0000,3,1.0000,1.0000,42.6375,1,1,0x200265E1710,-0.688,-0.726
231.563,1788986975.809,2522.251,-1007.953,-42647.822,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,42.7374,1,1,0x200265E1710,0.623,0.782
231.666,1788986975.911,2522.251,-1007.953,-42750.273,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,42.8708,1,1,0x200265E1710,0.623,0.782
231.769,1788986976.016,2522.251,-1007.953,-42886.874,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,42.9708,1,1,0x200265E1710,0.623,0.782
231.888,1788986976.134,2522.251,-1007.953,-42989.325,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.0708,1,1,0x200265E1710,0.623,0.782
231.990,1788986976.236,2522.251,-1007.953,-43091.776,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.1708,1,1,0x200265E1710,0.623,0.782
232.093,1788986976.339,2522.251,-1007.953,-43194.226,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.2708,1,1,0x200265E1710,0.623,0.782
232.195,1788986976.441,2522.251,-1007.953,-43296.677,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.3708,1,1,0x200265E1710,0.623,0.782
232.313,1788986976.558,2522.251,-1007.953,-43433.310,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.5041,1,1,0x200265E1710,0.623,0.782
232.415,1788986976.661,2522.251,-1007.953,-43535.761,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.6041,1,1,0x200265E1710,0.623,0.782
232.518,1788986976.763,2522.251,-1007.953,-43638.212,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.7041,1,1,0x200265E1710,0.623,0.782
232.621,1788986976.867,2522.251,-1007.953,-43740.663,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.8041,1,1,0x200265E1710,0.623,0.782
232.745,1788986976.992,2522.251,-1007.953,-43877.265,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,43.9375,1,1,0x200265E1710,0.623,0.782
232.848,1788986977.094,2522.251,-1007.953,-43979.715,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.0375,1,1,0x200265E1710,0.623,0.782
232.952,1788986977.198,2522.251,-1007.953,-44082.166,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.1375,1,1,0x200265E1710,0.623,0.782
233.055,1788986977.301,2522.251,-1007.953,-44184.616,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.2375,1,1,0x200265E1710,0.623,0.782
233.171,1788986977.417,2522.251,-1007.953,-44321.217,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.3708,1,1,0x200265E1710,0.623,0.782
233.274,1788986977.520,2522.251,-1007.953,-44423.668,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.4708,1,1,0x200265E1710,0.623,0.782
233.376,1788986977.622,2522.251,-1007.953,-44526.119,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.5708,1,1,0x200265E1710,0.623,0.782
233.480,1788986977.726,2522.251,-1007.953,-44628.570,0.000,0.000,-1000.000,0.000,31161.369,39102.034,0.000,50000.0,1.0000,3,1.0000,1.0000,44.6708,1,1,0x200265E1710,0.623,0.782
233.604,1788986977.850,2522.251,-1007.953,-44765.172,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,44.8041,1,1,0x200265E1710,-0.778,0.628
233.707,1788986977.952,2522.251,-1007.953,-44867.622,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,44.9041,1,1,0x200265E1710,-0.778,0.628
233.809,1788986978.055,2522.251,-1007.953,-44970.073,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.0041,1,1,0x200265E1710,-0.778,0.628
233.912,1788986978.158,2522.251,-1007.953,-45072.524,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.1041,1,1,0x200265E1710,-0.778,0.628
234.015,1788986978.260,2522.251,-1007.953,-45174.974,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.2041,1,1,0x200265E1710,-0.778,0.628
234.116,1788986978.362,2522.251,-1007.953,-45277.425,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.3041,1,1,0x200265E1710,-0.778,0.628
234.237,1788986978.483,2522.251,-1007.953,-45414.026,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.4374,1,1,0x200265E1710,-0.778,0.628
234.340,1788986978.586,2522.251,-1007.953,-45516.476,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.5374,1,1,0x200265E1710,-0.778,0.628
234.442,1788986978.688,2522.251,-1007.953,-45618.927,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.6374,1,1,0x200265E1710,-0.778,0.628
234.544,1788986978.789,2522.251,-1007.953,-45721.378,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.7374,1,1,0x200265E1710,-0.778,0.628
234.646,1788986978.891,2522.251,-1007.953,-45823.829,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.8374,1,1,0x200265E1710,-0.778,0.628
234.749,1788986978.995,2522.251,-1007.953,-45926.280,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,45.9374,1,1,0x200265E1710,-0.778,0.628
234.852,1788986979.099,2522.251,-1007.953,-46028.731,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,46.0374,1,1,0x200265E1710,-0.778,0.628
234.986,1788986979.232,2522.251,-1007.953,-46165.332,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,46.1708,1,1,0x200265E1710,-0.778,0.628
235.089,1788986979.335,2522.251,-1007.953,-46267.782,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,46.2708,1,1,0x200265E1710,-0.778,0.628
235.212,1788986979.457,2522.251,-1007.953,-46404.383,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,46.4041,1,1,0x200265E1710,-0.778,0.628
235.315,1788986979.560,2522.251,-1007.953,-46506.834,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,46.5041,1,1,0x200265E1710,-0.778,0.628
235.444,1788986979.690,2522.251,-1007.953,-46643.435,0.000,0.000,-1000.000,0.000,-38923.634,31383.925,0.000,50000.0,1.0000,3,1.0000,1.0000,46.6374,1,1,0x200265E1710,-0.778,0.628
235.547,1788986979.793,2522.251,-1007.953,-46745.886,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,46.7374,1,1,0x200265E1710,0.455,0.890
235.650,1788986979.896,2522.251,-1007.953,-46848.339,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,46.8374,1,1,0x200265E1710,0.455,0.890
235.761,1788986980.007,2522.251,-1007.953,-46950.789,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,46.9374,1,1,0x200265E1710,0.455,0.890
235.863,1788986980.109,2522.251,-1007.953,-47053.240,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.0374,1,1,0x200265E1710,0.455,0.890
235.966,1788986980.212,2522.251,-1007.953,-47155.691,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.1707,1,1,0x200265E1710,0.455,0.890
236.070,1788986980.316,2522.251,-1007.953,-47292.292,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.2707,1,1,0x200265E1710,0.455,0.890
236.186,1788986980.431,2522.251,-1007.953,-47394.743,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.3707,1,1,0x200265E1710,0.455,0.890
236.288,1788986980.533,2522.251,-1007.953,-47497.194,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.4707,1,1,0x200265E1710,0.455,0.890
236.390,1788986980.637,2522.251,-1007.953,-47599.645,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.5707,1,1,0x200265E1710,0.455,0.890
236.511,1788986980.756,2522.251,-1007.953,-47736.283,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.7041,1,1,0x200265E1710,0.455,0.890
236.614,1788986980.860,2522.251,-1007.953,-47838.734,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.8041,1,1,0x200265E1710,0.455,0.890
236.717,1788986980.962,2522.251,-1007.953,-47941.185,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,47.9041,1,1,0x200265E1710,0.455,0.890
236.836,1788986981.083,2522.251,-1007.953,-48077.786,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.0374,1,1,0x200265E1710,0.455,0.890
236.940,1788986981.186,2522.251,-1007.953,-48180.411,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.1376,1,1,0x200265E1710,0.455,0.890
237.111,1788986981.356,2522.251,-1007.953,-48351.211,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.3043,1,1,0x200265E1710,0.455,0.890
237.214,1788986981.460,2522.251,-1007.953,-48453.662,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.4043,1,1,0x200265E1710,0.455,0.890
237.316,1788986981.562,2522.251,-1007.953,-48556.246,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.5044,1,1,0x200265E1710,0.455,0.890
237.419,1788986981.664,2522.251,-1007.953,-48658.697,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.6044,1,1,0x200265E1710,0.455,0.890
237.535,1788986981.781,2522.251,-1007.953,-48761.149,0.000,0.000,-1000.000,0.000,22763.360,44517.743,0.000,50000.0,1.0000,3,1.0000,1.0000,48.7378,1,1,0x200265E1710,-0.966,0.259
237.638,1788986981.884,2522.251,-1007.953,-48897.767,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,48.8378,1,1,0x200265E1710,-0.966,0.259
237.742,1788986981.987,2522.251,-1007.953,-49000.218,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,48.9378,1,1,0x200265E1710,-0.966,0.259
237.852,1788986982.098,2522.251,-1007.953,-49102.669,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.0378,1,1,0x200265E1710,-0.966,0.259
237.955,1788986982.201,2522.251,-1007.953,-49205.120,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.1378,1,1,0x200265E1710,-0.966,0.259
238.057,1788986982.304,2522.251,-1007.953,-49307.571,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.2378,1,1,0x200265E1710,-0.966,0.259
238.168,1788986982.415,2522.251,-1007.953,-49410.021,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.3711,1,1,0x200265E1710,-0.966,0.259
238.277,1788986982.523,2522.251,-1007.953,-49546.623,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.4711,1,1,0x200265E1710,-0.966,0.259
238.379,1788986982.624,2522.251,-1007.953,-49649.106,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.5711,1,1,0x200265E1710,-0.966,0.259
238.502,1788986982.747,2522.251,-1007.953,-49751.557,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.7045,1,1,0x200265E1710,-0.966,0.259
238.605,1788986982.850,2522.251,-1007.953,-49888.158,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.8045,1,1,0x200265E1710,-0.966,0.259
238.708,1788986982.954,2522.251,-1007.953,-49990.609,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,49.9045,1,1,0x200265E1710,-0.966,0.259
238.827,1788986983.073,2522.251,-1007.953,-50093.060,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.0045,1,1,0x200265E1710,-0.966,0.259
238.935,1788986983.181,2522.251,-1007.953,-50195.511,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.1378,1,1,0x200265E1710,-0.966,0.259
239.039,1788986983.285,2522.251,-1007.953,-50332.112,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.2378,1,1,0x200265E1710,-0.966,0.259
239.142,1788986983.387,2522.251,-1007.953,-50434.563,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.3378,1,1,0x200265E1710,-0.966,0.259
239.260,1788986983.506,2522.251,-1007.953,-50537.020,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.4378,1,1,0x200265E1710,-0.966,0.259
239.385,1788986983.631,2522.251,-1007.953,-50673.621,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.5711,1,1,0x200265E1710,-0.966,0.259
239.488,1788986983.732,2522.251,-1007.953,-50776.071,0.000,0.000,-1000.000,0.000,-48300.115,12926.675,0.000,50000.0,1.0000,3,1.0000,1.0000,50.6711,1,1,0x200265E1710,-0.966,0.259
239.589,1788986983.834,2522.251,-1007.953,-50878.529,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,50.7711,1,1,0x200265E1710,0.119,0.993
239.702,1788986983.948,2522.251,-1007.953,-50980.980,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,50.9045,1,1,0x200265E1710,0.119,0.993
239.805,1788986984.049,2522.251,-1007.953,-51117.582,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.0045,1,1,0x200265E1710,0.119,0.993
239.927,1788986984.172,2522.251,-1007.953,-51220.032,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.1045,1,1,0x200265E1710,0.119,0.993
240.029,1788986984.274,2522.251,-1007.953,-51322.483,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.2045,1,1,0x200265E1710,0.119,0.993
240.132,1788986984.378,2522.251,-1007.953,-51424.934,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.3378,1,1,0x200265E1710,0.119,0.993
240.251,1788986984.497,2522.251,-1007.953,-51561.535,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.4378,1,1,0x200265E1710,0.119,0.993
240.354,1788986984.600,2522.251,-1007.953,-51663.986,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.5378,1,1,0x200265E1710,0.119,0.993
240.484,1788986984.730,2522.251,-1007.953,-51800.587,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.6711,1,1,0x200265E1710,0.119,0.993
240.588,1788986984.834,2522.251,-1007.953,-51903.093,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.7712,1,1,0x200265E1710,0.119,0.993
240.709,1788986984.954,2522.251,-1007.953,-52039.693,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,51.9045,1,1,0x200265E1710,0.119,0.993
240.811,1788986985.056,2522.251,-1007.953,-52147.669,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.0113,1,1,0x200265E1710,0.119,0.993
240.934,1788986985.180,2522.251,-1007.953,-52267.826,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.1354,1,1,0x200265E1710,0.119,0.993
241.038,1788986985.284,2522.251,-1007.953,-52376.400,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.2434,1,1,0x200265E1710,0.119,0.993
241.159,1788986985.405,2522.251,-1007.953,-52495.389,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.3620,1,1,0x200265E1710,0.119,0.993
241.263,1788986985.508,2522.251,-1007.953,-52601.702,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.4637,1,1,0x200265E1710,0.119,0.993
241.365,1788986985.611,2522.251,-1007.953,-52702.975,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.5691,1,1,0x200265E1710,0.119,0.993
241.492,1788986985.739,2522.251,-1007.953,-52831.584,0.000,0.000,-1000.000,0.000,5930.369,49647.062,0.000,50000.0,1.0000,3,1.0000,1.0000,52.6972,1,1,0x200265E1710,0.119,0.993
241.596,1788986985.842,2522.251,-1007.953,-52934.625,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,52.8006,1,1,0x200265E1710,0.711,0.703
241.699,1788986985.944,2522.251,-1007.953,-53014.768,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,52.8747,1,1,0x200265E1710,0.711,0.703
241.801,1788986986.048,2522.251,-1007.953,-53117.240,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,52.9747,1,1,0x200265E1710,0.711,0.703
241.925,1788986986.171,2522.251,-1007.953,-53253.841,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.1080,1,1,0x200265E1710,0.711,0.703
242.028,1788986986.273,2522.251,-1007.953,-53356.292,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.2080,1,1,0x200265E1710,0.711,0.703
242.130,1788986986.376,2522.251,-1007.953,-53458.743,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.3080,1,1,0x200265E1710,0.711,0.703
242.242,1788986986.488,2522.251,-1007.953,-53595.395,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.4414,1,1,0x200265E1710,0.711,0.703
242.345,1788986986.592,2522.251,-1007.953,-53697.846,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.5414,1,1,0x200265E1710,0.711,0.703
242.467,1788986986.712,2522.251,-1007.953,-53800.297,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.6414,1,1,0x200265E1710,0.711,0.703
242.569,1788986986.815,2522.251,-1007.953,-53902.747,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.7747,1,1,0x200265E1710,0.711,0.703
242.672,1788986986.917,2522.251,-1007.953,-54005.198,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.8747,1,1,0x200265E1710,0.711,0.703
242.783,1788986987.028,2522.251,-1007.953,-54141.799,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,53.9747,1,1,0x200265E1710,0.711,0.703
242.885,1788986987.130,2522.251,-1007.953,-54244.250,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.0747,1,1,0x200265E1710,0.711,0.703
242.987,1788986987.232,2522.251,-1007.953,-54346.701,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.1747,1,1,0x200265E1710,0.711,0.703
243.089,1788986987.335,2522.251,-1007.953,-54449.152,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.2747,1,1,0x200265E1710,0.711,0.703
243.208,1788986987.454,2522.251,-1007.953,-54585.753,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.4080,1,1,0x200265E1710,0.711,0.703
243.311,1788986987.556,2522.251,-1007.953,-54688.203,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.5080,1,1,0x200265E1710,0.711,0.703
243.434,1788986987.679,2522.251,-1007.953,-54790.654,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.6080,1,1,0x200265E1710,0.711,0.703
243.537,1788986987.783,2522.251,-1007.953,-54893.105,0.000,0.000,-1000.000,0.000,35552.241,35157.334,0.000,50000.0,1.0000,3,1.0000,1.0000,54.7414,1,1,0x200265E1710,0.526,-0.851
243.640,1788986987.886,2522.251,-1007.953,-55029.706,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,54.8414,1,1,0x200265E1710,0.526,-0.851
243.743,1788986987.989,2522.251,-1007.953,-55132.157,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,54.9414,1,1,0x200265E1710,0.526,-0.851
243.846,1788986988.092,2522.251,-1007.953,-55234.607,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.0414,1,1,0x200265E1710,0.526,-0.851
243.967,1788986988.213,2522.251,-1007.953,-55337.058,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.1414,1,1,0x200265E1710,0.526,-0.851
244.070,1788986988.317,2522.251,-1007.953,-55439.509,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.2747,1,1,0x200265E1710,0.526,-0.851
244.173,1788986988.419,2522.251,-1007.953,-55576.112,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.3747,1,1,0x200265E1710,0.526,-0.851
244.292,1788986988.538,2522.251,-1007.953,-55678.563,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.4747,1,1,0x200265E1710,0.526,-0.851
244.395,1788986988.641,2522.251,-1007.953,-55781.013,0.000,0.000,-1000.000,0.000,26283.242,-42534.588,0.000,50000.0,1.0000,3,1.0000,1.0000,55.5747,1,1,0x200265E1710,0.526,-0.851
